NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
81	215.386	50.07	48.197	38.309	0.524	0.864	20000.0
82	213.388	49.637	47.597	38.085	0.529	0.864	20000.0
83	215.221	49.91	48.168	37.929	0.528	0.866	20000.0
84	213.774	49.436	47.545	37.677	0.523	0.868	20000.0
85	213.478	49.753	47.675	38.053	0.527	0.864	20000.0
86	214.626	49.782	47.958	38.011	0.523	0.868	20000.0
87	214.688	49.914	48.111	38.236	0.528	0.865	20000.0
88	215.057	50.016	48.106	38.339	0.53	0.865	30000.0
89	212.602	49.263	47.386	37.343	0.51	0.87	20000.0
90	214.079	49.362	47.902	37.569	0.515	0.87	20000.0
91	216.381	49.763	48.601	37.836	0.521	0.867	20000.0
92	212.316	49.588	47.317	37.501	0.528	0.865	40000.0
93	214.197	49.599	47.717	37.836	0.517	0.869	20000.0
94	213.047	49.384	47.531	37.853	0.523	0.866	30000.0
95	215.78	49.872	48.347	38.094	0.521	0.867	20000.0
96	213.82	49.457	47.86	37.797	0.519	0.868	20000.0
97	215.805	49.461	48.21	37.754	0.52	0.869	20000.0
98	214.126	50.046	47.718	38.072	0.531	0.863	20000.0
99	214.303	49.516	47.762	37.916	0.518	0.868	20000.0
100	212.146	49.559	47.467	37.786	0.526	0.867	20000.0
