NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
81	38.231	113.094	8.608	75.048	1.189	0.579	20000.0
82	35.698	109.762	8.36	71.981	1.131	0.607	20000.0
83	36.956	111.512	8.187	72.241	1.132	0.603	20000.0
84	39.282	113.078	9.29	73.929	1.117	0.586	20000.0
85	34.989	109.91	8.044	72.134	1.154	0.598	30000.0
86	36.309	111.396	8.511	71.954	1.156	0.609	30000.0
87	34.479	109.232	7.558	71.321	1.161	0.599	20000.0
88	36.762	112.91	8.419	74.057	1.168	0.584	30000.0
89	35.453	109.794	7.886	71.137	1.122	0.606	20000.0
90	35.683	110.921	8.198	72.983	1.131	0.581	20000.0
91	37.229	112.298	8.502	73.651	1.151	0.581	20000.0
92	38.066	115.006	8.86	75.216	1.243	0.568	20000.0
93	38.984	119.236	9.02	78.207	1.258	0.507	30000.0
94	38.552	116.037	9.12	75.022	1.195	0.564	30000.0
95	37.22	110.852	8.711	74.585	1.156	0.572	20000.0
96	36.619	113.645	8.387	74.455	1.184	0.565	30000.0
97	34.926	113.447	7.513	72.199	1.221	0.568	30000.0
98	36.533	111.137	8.387	72.82	1.129	0.61	20000.0
99	37.282	112.33	8.529	74.076	1.145	0.573	30000.0
100	35.826	110.727	8.662	73.174	1.123	0.584	20000.0
