NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
35	68.896	104.089	12.393	68.424	1.015	0.617	20000.0
36	68.702	104.248	12.309	68.631	1.015	0.614	40000.0
37	68.551	104.34	12.275	68.736	1.016	0.611	30000.0
38	68.733	104.781	12.291	68.741	1.026	0.611	50000.0
39	69.243	105.289	12.197	67.971	1.026	0.621	20000.0
40	69.006	104.13	12.328	68.501	1.014	0.616	20000.0
41	68.874	104.58	12.346	68.704	1.019	0.611	20000.0
42	68.52	104.13	12.196	68.058	1.016	0.619	20000.0
43	68.724	104.681	12.306	68.634	1.023	0.614	40000.0
44	68.497	104.188	12.247	68.546	1.016	0.614	30000.0
45	68.996	104.674	12.312	68.534	1.023	0.615	20000.0
46	68.965	104.646	12.427	68.669	1.015	0.616	20000.0
47	68.698	103.831	12.325	68.334	1.009	0.618	30000.0
48	69.5	104.79	12.562	68.756	1.02	0.61	30000.0
49	69.028	104.072	12.479	68.418	1.011	0.618	20000.0
50	68.853	104.296	12.407	68.606	1.017	0.616	30000.0
51	68.901	105.111	12.286	68.719	1.029	0.611	20000.0
52	68.735	104.103	12.421	68.312	1.009	0.618	20000.0
53	69.017	104.31	12.292	68.496	1.016	0.616	20000.0
54	68.756	104.475	12.265	68.456	1.021	0.613	30000.0
55	68.636	103.643	12.373	68.24	1.007	0.619	50000.0
56	68.745	104.424	12.337	68.501	1.021	0.615	30000.0
57	68.798	103.994	12.336	68.3	1.012	0.619	50000.0
58	68.787	104.516	12.358	68.479	1.02	0.615	20000.0
59	68.85	104.591	12.389	68.55	1.023	0.614	30000.0
60	68.387	103.814	12.169	68.057	1.011	0.62	20000.0
61	68.745	104.168	12.295	68.413	1.019	0.614	20000.0
62	68.936	104.509	12.34	68.628	1.019	0.613	40000.0
63	68.607	103.979	12.257	68.301	1.014	0.616	30000.0
64	68.985	104.739	12.357	68.691	1.02	0.614	30000.0
65	69.13	105.134	12.327	68.899	1.024	0.611	40000.0
66	68.303	104.254	12.207	68.552	1.015	0.612	30000.0
67	68.218	103.77	12.187	68.229	1.01	0.618	40000.0
68	68.991	104.89	12.113	67.901	1.034	0.622	20000.0
69	69.108	104.782	12.431	68.762	1.021	0.612	40000.0
70	68.375	103.523	12.144	67.806	1.004	0.624	20000.0
71	68.672	104.192	12.254	68.396	1.016	0.617	50000.0
72	68.455	104.248	11.962	67.447	1.024	0.627	40000.0
73	68.62	104.421	12.165	68.385	1.019	0.615	20000.0
74	69.037	104.909	12.366	68.747	1.021	0.611	20000.0
75	68.242	103.861	12.165	67.964	1.009	0.621	20000.0
76	68.557	104.355	12.339	68.48	1.02	0.614	20000.0
77	68.447	103.743	12.26	68.16	1.014	0.618	30000.0
78	68.836	104.298	12.373	68.277	1.02	0.618	40000.0
79	68.688	104.331	12.276	68.328	1.021	0.618	20000.0
80	69.001	104.482	12.365	68.479	1.015	0.618	30000.0
81	68.915	104.279	12.352	68.499	1.014	0.614	20000.0
82	68.538	104.582	12.295	68.612	1.017	0.614	30000.0
83	68.94	104.818	12.382	68.749	1.016	0.613	30000.0
84	68.599	104.439	12.293	68.37	1.013	0.619	30000.0
85	68.453	103.718	12.243	68.303	1.011	0.617	20000.0
86	68.576	104.667	12.197	68.532	1.025	0.613	30000.0
87	68.647	103.996	12.157	68.275	1.01	0.617	20000.0
88	68.436	103.515	12.16	67.883	1.009	0.621	40000.0
89	68.982	104.389	12.489	68.584	1.016	0.613	20000.0
90	69.138	104.554	12.389	68.819	1.022	0.611	30000.0
91	69.065	104.978	12.064	67.785	1.025	0.625	40000.0
92	68.667	104.757	12.235	68.623	1.023	0.613	20000.0
93	68.213	104.09	12.226	68.221	1.016	0.617	30000.0
94	69.091	104.271	12.427	68.336	1.015	0.616	30000.0
95	68.678	104.371	12.238	68.323	1.014	0.617	20000.0
96	69.153	104.75	12.405	68.724	1.021	0.614	30000.0
97	68.588	104.302	12.334	68.664	1.018	0.614	30000.0
98	68.463	104.289	12.242	68.343	1.019	0.616	20000.0
99	68.956	104.294	12.481	68.61	1.016	0.615	30000.0
100	68.367	103.913	12.16	68.191	1.01	0.619	30000.0
