Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-AC-A62X-01	3	10	69	5
TCGA-AC-A62Y-01	1	13	33	42
TCGA-AC-A6IV-01	6	7	14	0
TCGA-AC-A6IW-01	18	37	54	122
TCGA-AC-A6IX-01	13	0	22	36
TCGA-AC-A6NO-01	9	6	26	2
TCGA-AC-A7VB-01	2	3	30	0
TCGA-AC-A7VC-01	5	3	18	0
TCGA-AC-A8OP-01	20	83	105	36
TCGA-AC-A8OQ-01	25	21	66	25
TCGA-AC-A8OR-01	1	10	20	1
TCGA-AC-A8OS-01	12	16	26	25
TCGA-AN-A0XL-01	9	14	17	0
TCGA-AN-A0XN-01	8	94	46	27
TCGA-AN-A0XO-01	14	0	15	14
TCGA-AN-A0XP-01	2	7	14	11
TCGA-AN-A0XR-01	5	13	13	7
TCGA-AN-A0XS-01	5	8	11	8
TCGA-AN-A0XT-01	3	1	17	1
TCGA-AN-A0XU-01	3	78	28	28
TCGA-AN-A0XV-01	4	10	23	7
TCGA-AN-A0XW-01	0	0	0	423
TCGA-AO-A03M-01	0	0	0	1150
TCGA-AO-A03N-01	3	9	25	97
TCGA-AO-A03U-01	0	2	0	3
TCGA-AO-A03V-01	17	17	17	21
TCGA-AO-A0JG-01	6	15	0	0
TCGA-AO-A124-01	15	101	46	16
TCGA-AO-A125-01	6	9	25	5
TCGA-AO-A126-01	2	6	11	6
TCGA-AO-A128-01	15	168	1008	19
TCGA-AO-A129-01	3	59	32	50
TCGA-AO-A12A-01	0	0	13	6
TCGA-AO-A12B-01	0	6	16	1
TCGA-AO-A12D-01	24	0	14	35
TCGA-AO-A12E-01	7	3	22	1
TCGA-AO-A12F-01	1	4	35	0
TCGA-AO-A12G-01	2	2	26	12
TCGA-AO-A12H-01	7	2	21	0
TCGA-AO-A1KO-01	1	7	2	0
TCGA-AO-A1KR-01	2	39	26	22
TCGA-AO-A1KT-01	4	10	31	6
TCGA-AQ-A04H-01	5	8	61	7
TCGA-AQ-A0Y5-01	6	5	35	24
TCGA-AQ-A1H2-01	2	5	23	4
TCGA-AQ-A1H3-01	0	0	27	0
TCGA-AQ-A54O-01	0	6	14	5
TCGA-AQ-A7U7-01	8	0	17	71
TCGA-AR-A0TP-01	5	43	12	11
TCGA-AR-A0TQ-01	9	12	14	14
TCGA-AR-A0TR-01	11	6	24	1
TCGA-AR-A0TS-01	9	36	30	15
TCGA-AR-A0TT-01	11	7	37	20
TCGA-AR-A0TU-01	4	40	29	17
TCGA-AR-A0TV-01	11	20	40	8
TCGA-AR-A0TW-01	3	23	35	6
TCGA-AR-A0TX-01	23	0	0	384
TCGA-AR-A0TZ-01	2	8	24	33
TCGA-AR-A0U0-01	1	15	17	17
TCGA-AR-A0U1-01	2	69	16	22
TCGA-AR-A0U2-01	4	10	42	0
TCGA-AR-A0U3-01	10	6	24	0
TCGA-AR-A0U4-01	4	88	23	86
TCGA-AR-A1AH-01	0	67	39	14
TCGA-AR-A1AI-01	16	16	34	23
TCGA-AR-A1AJ-01	5	0	20	28
TCGA-AR-A1AK-01	9	12	20	41
TCGA-AR-A1AL-01	3	7	12	8
TCGA-AR-A1AN-01	0	0	24	7
TCGA-AR-A1AO-01	9	41	30	42
TCGA-AR-A1AP-01	9	0	31	11
TCGA-AR-A1AQ-01	3	13	21	4
TCGA-AR-A1AR-01	3	22	26	12
TCGA-AR-A1AS-01	3	2	16	20
TCGA-AR-A1AT-01	2	10	17	3
TCGA-AR-A1AU-01	4	3	17	2
TCGA-AR-A1AV-01	9	2	33	5
TCGA-AR-A1AW-01	5	11	23	2
TCGA-AR-A1AX-01	11	5	14	2
TCGA-AR-A1AY-01	8	20	29	15
TCGA-AR-A24H-01	8	74	30	40
TCGA-AR-A24K-01	5	14	15	0
TCGA-AR-A24L-01	3	30	10	10
TCGA-AR-A24M-01	0	10	14	1
TCGA-AR-A24N-01	11	8	25	3
TCGA-AR-A24O-01	2	5	14	1
TCGA-AR-A24P-01	6	0	13	0
TCGA-AR-A24Q-01	18	129	29	56
TCGA-AR-A24R-01	3	3	20	0
TCGA-AR-A24S-01	10	3	31	13
TCGA-AR-A24T-01	3	5	14	2
TCGA-AR-A24U-01	6	0	15	23
TCGA-AR-A24V-01	1	4	16	7
TCGA-AR-A24W-01	6	5	3	0
TCGA-AR-A24X-01	7	8	19	0
TCGA-AR-A24Z-01	2	22	24	8
TCGA-AR-A250-01	7	14	55	79
TCGA-AR-A251-01	12	115	27	51
TCGA-AR-A252-01	4	0	15	0
TCGA-AR-A254-01	11	5	22	4
TCGA-AR-A255-01	7	25	19	38
TCGA-AR-A256-01	21	120	36	47
TCGA-AR-A2LE-01	58	0	0	336
TCGA-AR-A2LH-01	16	0	9	46
TCGA-AR-A2LK-01	8	7	30	3
TCGA-AR-A2LL-01	4	9	24	0
TCGA-AR-A2LM-01	3	9	4	1
TCGA-AR-A2LN-01	22	0	12	20
TCGA-AR-A2LO-01	2	4	7	4
TCGA-AR-A2LQ-01	1	3	9	0
TCGA-AR-A2LR-01	11	27	31	1
TCGA-AR-A5QM-01	6	14	16	0
TCGA-AR-A5QN-01	12	1	33	3
TCGA-AR-A5QP-01	8	5	18	3
TCGA-AR-A5QQ-01	5	38	33	20
TCGA-B6-A0I1-01	7	25	39	9
TCGA-B6-A0IH-01	10	0	31	0
TCGA-B6-A0RH-01	2	2	16	25
TCGA-B6-A0RL-01	8	6	35	20
TCGA-B6-A0RM-01	6	3	22	5
TCGA-B6-A0RN-01	1	5	24	3
TCGA-B6-A0RO-01	13	11	14	5
TCGA-B6-A0RP-01	7	10	13	0
TCGA-B6-A0RQ-01	15	5	17	19
TCGA-B6-A0RT-01	0	31	14	27
TCGA-B6-A0RU-01	6	18	25	9
TCGA-B6-A0RV-01	0	0	8	59
TCGA-B6-A0WS-01	0	5	7	6
TCGA-B6-A0WT-01	4	0	17	1
TCGA-B6-A0WV-01	6	8	16	7
TCGA-B6-A0WW-01	3	10	18	16
TCGA-B6-A0WX-01	0	16	26	3
TCGA-B6-A0WY-01	1	5	19	10
TCGA-B6-A0WZ-01	16	0	2	77
TCGA-B6-A0X0-01	2	12	8	3
TCGA-B6-A0X1-01	16	29	19	28
TCGA-B6-A0X4-01	10	2	10	0
TCGA-B6-A0X5-01	5	15	16	12
TCGA-B6-A0X7-01	4	1	12	6
TCGA-B6-A1KN-01	12	30	27	3
TCGA-B6-A2IU-01	18	0	23	13
TCGA-B6-A401-01	5	5	18	0
TCGA-B6-A409-01	8	14	27	7
TCGA-B6-A40B-01	16	15	19	16
TCGA-B6-A40C-01	6	10	33	5
TCGA-BH-A0AU-01	0	7	12	4
TCGA-BH-A0AV-01	18	37	14	18
TCGA-BH-A0AY-01	8	9	20	9
TCGA-BH-A0AZ-01	6	32	5	27
TCGA-BH-A0B0-01	15	0	10	74
TCGA-BH-A0B3-01	0	6	9	3
TCGA-BH-A0B6-01	121	0	0	1169
TCGA-BH-A0B7-01	7	0	22	13
TCGA-BH-A0B8-01	8	11	9	6
TCGA-BH-A0BA-01	2	3	13	11
TCGA-BH-A0BC-01	4	1	24	16
TCGA-BH-A0BF-01	0	5	17	11
TCGA-BH-A0BG-01	2	18	14	11
TCGA-BH-A0BJ-01	1	7	8	1
TCGA-BH-A0BL-01	2	38	25	4
TCGA-BH-A0BM-01	4	8	4	3
TCGA-BH-A0BO-01	3	4	17	7
TCGA-BH-A0BP-01	29	51	57	59
TCGA-BH-A0BQ-01	4	7	16	3
TCGA-BH-A0BS-01	6	8	9	0
TCGA-BH-A0BT-01	10	2	29	7
TCGA-BH-A0BV-01	14	0	8	2
TCGA-BH-A0BW-01	7	43	32	21
TCGA-BH-A0BZ-01	18	159	61	58
TCGA-BH-A0C0-01	5	27	12	4
TCGA-BH-A0C1-01	6	2	34	8
TCGA-BH-A0C3-01	2	5	11	0
TCGA-BH-A0C7-01	4	16	34	4
TCGA-BH-A0DD-01	4	0	26	7
TCGA-BH-A0DE-01	14	11	8	0
TCGA-BH-A0DG-01	5	11	10	21
TCGA-BH-A0DH-01	11	0	27	14
TCGA-BH-A0DI-01	4	9	21	28
TCGA-BH-A0DK-01	4	23	17	9
TCGA-BH-A0DL-01	4	4	35	22
TCGA-BH-A0DO-01	4	5	13	8
TCGA-BH-A0DP-01	3	5	4	7
TCGA-BH-A0DQ-01	5	10	20	0
TCGA-BH-A0DT-01	3	0	9	3
TCGA-BH-A0DV-01	6	7	0	2
TCGA-BH-A0DX-01	10	4	15	48
TCGA-BH-A0DZ-01	0	0	0	217
TCGA-BH-A0E0-01	4	0	18	2
TCGA-BH-A0E1-01	0	0	11	8
TCGA-BH-A0E9-01	4	5	19	0
TCGA-BH-A0EA-01	8	2	18	4
TCGA-BH-A0EI-01	4	3	17	0
TCGA-BH-A0H3-01	6	3	8	0
TCGA-BH-A0H5-01	25	0	0	144
TCGA-BH-A0H7-01	0	1	9	7
TCGA-BH-A0H9-01	6	8	6	3
TCGA-BH-A0HA-01	13	16	304	49
TCGA-BH-A0HI-01	6	4	16	9
TCGA-BH-A0HK-01	13	0	16	34
TCGA-BH-A0HN-01	4	4	19	7
TCGA-BH-A0HP-01	8	0	0	349
TCGA-BH-A0RX-01	4	0	39	6
TCGA-BH-A0W3-01	2	10	7	4
TCGA-BH-A0W4-01	10	4	14	11
TCGA-BH-A0W5-01	0	7	21	1
TCGA-BH-A0W7-01	0	0	0	261
TCGA-BH-A0WA-01	20	47	21	25
TCGA-BH-A18F-01	15	7	24	21
TCGA-BH-A18G-01	53	259	1356	0
TCGA-BH-A18H-01	15	9	15	15
TCGA-BH-A18I-01	2	0	22	7
TCGA-BH-A18J-01	4	6	9	92
TCGA-BH-A18K-01	17	8	11	32
TCGA-BH-A18L-01	8	10	44	3
TCGA-BH-A18M-01	2	0	11	5
TCGA-BH-A18N-01	0	7	34	2
TCGA-BH-A18P-01	52	0	7	379
TCGA-BH-A18Q-01	5	74	15	13
TCGA-BH-A18R-01	3	20	7	12
TCGA-BH-A18S-01	3	17	13	4
TCGA-BH-A18T-01	6	54	20	22
TCGA-BH-A18U-01	15	22	43	98
TCGA-BH-A18V-01	0	100	4	146
TCGA-BH-A1EO-01	6	5	34	5
TCGA-BH-A1ET-01	2	10	20	1
TCGA-BH-A1EU-01	3	10	17	4
TCGA-BH-A1EV-01	14	3	33	79
TCGA-BH-A1EW-01	9	3	6	3
TCGA-BH-A1EX-01	5	7	22	1
TCGA-BH-A1EY-01	5	7	22	21
TCGA-BH-A1F0-01	16	35	19	25
TCGA-BH-A1F2-01	8	9	35	19
TCGA-BH-A1F5-01	10	10	20	4
TCGA-BH-A1F6-01	5	7	32	9
TCGA-BH-A1F8-01	23	6	16	147
TCGA-BH-A1FC-01	5	29	47	49
TCGA-BH-A1FE-01	3	10	7	6
TCGA-BH-A1FG-01	0	3	15	3
TCGA-BH-A1FH-01	8	0	20	5
TCGA-BH-A1FJ-01	11	7	27	0
TCGA-BH-A1FL-01	8	2	15	1
TCGA-BH-A1FM-01	7	2	29	24
TCGA-BH-A1FN-01	5	39	6	96
TCGA-BH-A1FR-01	0	5	10	2
TCGA-BH-A1FU-01	12	32	41	33
TCGA-BH-A201-01	1	10	11	5
TCGA-BH-A202-01	0	9	14	5
TCGA-BH-A203-01	11	5	55	28
TCGA-BH-A204-01	8	15	22	7
TCGA-BH-A208-01	13	8	17	44
TCGA-BH-A209-01	3	1	1	114
TCGA-BH-A28Q-01	0	2	20	4
TCGA-BH-A2L8-01	43	0	0	585
TCGA-BH-A42U-01	12	0	4	16
TCGA-BH-A42V-01	6	0	6	43
TCGA-BH-A5IZ-01	14	42	27	13
TCGA-BH-A5J0-01	18	1	24	59
TCGA-BH-A6R8-01	3	1	25	8
TCGA-BH-A6R9-01	8	5	12	0
TCGA-BH-A8FY-01	14	21	14	7
TCGA-BH-A8FZ-01	0	31	37	23
TCGA-BH-A8G0-01	2	1	13	1
TCGA-BH-AB28-01	6	2	30	5
TCGA-C8-A12K-01	0	61	21	91
TCGA-C8-A12L-01	7	46	28	8
TCGA-C8-A12M-01	19	14	49	0
TCGA-C8-A12N-01	0	5	17	5
TCGA-C8-A12O-01	8	4	34	3
TCGA-C8-A12P-01	13	15	37	137
TCGA-C8-A12Q-01	20	8	16	95
TCGA-C8-A12T-01	7	1	12	194
TCGA-C8-A12U-01	5	15	31	10
TCGA-C8-A12V-01	0	29	15	8
TCGA-C8-A12W-01	4	2	62	9
TCGA-C8-A12X-01	11	9	44	1
TCGA-C8-A12Y-01	0	7	36	3
TCGA-C8-A12Z-01	11	0	25	25
TCGA-C8-A130-01	2	0	41	11
TCGA-C8-A131-01	18	21	28	7
TCGA-C8-A132-01	0	19	19	46
TCGA-C8-A133-01	11	16	3	3
TCGA-C8-A134-01	1	77	26	13
TCGA-C8-A135-01	0	10	55	12
TCGA-C8-A137-01	11	1	17	33
TCGA-C8-A138-01	11	18	23	0
TCGA-C8-A1HE-01	11	1	10	32
TCGA-C8-A1HF-01	6	3	13	17
TCGA-C8-A1HG-01	10	8	43	8
TCGA-C8-A1HI-01	4	10	35	23
TCGA-C8-A1HJ-01	0	69	33	22
TCGA-C8-A1HK-01	0	13	21	39
TCGA-C8-A1HL-01	5	12	20	0
TCGA-C8-A1HM-01	0	33	17	398
TCGA-C8-A1HN-01	11	19	36	4
TCGA-C8-A1HO-01	5	16	13	15
TCGA-C8-A26V-01	1	5	22	68
TCGA-C8-A26W-01	16	3	15	35
TCGA-C8-A26X-01	10	21	38	6
TCGA-C8-A26Y-01	24	82	0	810
TCGA-C8-A26Z-01	9	8	32	0
TCGA-C8-A273-01	2	7	14	1
TCGA-C8-A274-01	10	15	21	235
TCGA-C8-A275-01	15	1	14	112
TCGA-C8-A278-01	3	5	23	22
TCGA-C8-A27A-01	9	7	13	11
TCGA-C8-A27B-01	0	45	12	105
TCGA-C8-A3M7-01	40	0	33	148
TCGA-C8-A3M8-01	3	13	28	18
TCGA-C8-A8HP-01	12	0	20	241
TCGA-C8-A8HQ-01	21	0	25	326
TCGA-C8-A8HR-01	12	9	33	6
TCGA-C8-A9FZ-01	1	1	22	5
TCGA-D8-A13Y-01	18	11	25	28
TCGA-D8-A13Z-01	0	37	41	25
TCGA-D8-A140-01	27	22	56	29
TCGA-D8-A141-01	4	6	11	0
TCGA-D8-A142-01	18	42	85	21
TCGA-D8-A143-01	7	26	27	1
TCGA-D8-A145-01	1	10	32	4
TCGA-D8-A146-01	9	0	26	6
TCGA-D8-A147-01	8	80	19	93
TCGA-D8-A1J8-01	67	39	217	638
TCGA-D8-A1J9-01	22	6	3	247
TCGA-D8-A1JB-01	11	28	16	8
TCGA-D8-A1JC-01	13	3	21	85
TCGA-D8-A1JD-01	1	58	26	37
TCGA-D8-A1JE-01	0	15	21	4
TCGA-D8-A1JF-01	3	6	32	8
TCGA-D8-A1JG-01	28	43	72	26
TCGA-D8-A1JH-01	1	8	12	3
TCGA-D8-A1JI-01	12	16	14	0
TCGA-D8-A1JJ-01	13	2	27	56
TCGA-D8-A1JK-01	37	122	53	37
TCGA-D8-A1JL-01	13	69	27	18
TCGA-D8-A1JM-01	6	24	20	3
TCGA-D8-A1JN-01	37	0	20	151
TCGA-D8-A1JP-01	13	86	13	23
TCGA-D8-A1JS-01	8	6	14	1
TCGA-D8-A1JT-01	8	9	24	0
TCGA-D8-A1JU-01	2	3	14	1
TCGA-D8-A1X5-01	3	20	32	11
TCGA-D8-A1X6-01	3	6	30	3
TCGA-D8-A1X7-01	10	7	13	2
TCGA-D8-A1X9-01	0	75	16	11
TCGA-D8-A1XA-01	3	10	14	1
TCGA-D8-A1XB-01	6	4	30	10
TCGA-D8-A1XC-01	3	5	24	2
TCGA-D8-A1XF-01	4	8	33	6
TCGA-D8-A1XG-01	3	13	10	1
TCGA-D8-A1XK-01	0	499	794	7
TCGA-D8-A1XL-01	2	59	32	17
TCGA-D8-A1XM-01	11	2	22	29
TCGA-D8-A1XO-01	0	7	9	13
TCGA-D8-A1XQ-01	43	301	635	52
TCGA-D8-A1XR-01	1	5	23	3
TCGA-D8-A1XS-01	2	4	13	7
TCGA-D8-A1XT-01	8	8	23	6
TCGA-D8-A1XU-01	8	4	9	14
TCGA-D8-A1XV-01	3	8	20	5
TCGA-D8-A1XW-01	8	51	35	28
TCGA-D8-A1XY-01	6	8	38	7
TCGA-D8-A1XZ-01	3	10	68	15
TCGA-D8-A1Y0-01	7	38	17	19
TCGA-D8-A1Y1-01	6	0	206	21
TCGA-D8-A1Y2-01	0	0	10	12
TCGA-D8-A1Y3-01	8	4	53	2
TCGA-D8-A27E-01	1	5	3	2
TCGA-D8-A27F-01	0	40	11	19
TCGA-D8-A27G-01	66	0	0	1110
TCGA-D8-A27H-01	0	55	17	88
TCGA-D8-A27I-01	0	6	18	12
TCGA-D8-A27K-01	1	4	15	1
TCGA-D8-A27L-01	17	0	14	22
TCGA-D8-A27M-01	2	44	22	22
TCGA-D8-A27N-01	7	12	37	4
TCGA-D8-A27P-01	4	5	20	1
TCGA-D8-A27R-01	7	9	12	7
TCGA-D8-A27T-01	1	4	21	5
TCGA-D8-A27V-01	30	7	9	189
TCGA-D8-A27W-01	3	1	45	6
TCGA-D8-A3Z6-01	4	4	21	8
TCGA-D8-A4Z1-01	13	0	4	29
TCGA-D8-A73U-01	39	0	12	156
TCGA-D8-A73W-01	2	3	41	6
TCGA-D8-A73X-01	5	9	31	7
TCGA-E2-A105-01	9	13	35	10
TCGA-E2-A107-01	9	2	18	7
TCGA-E2-A108-01	0	19	6	161
TCGA-E2-A109-01	10	38	36	0
TCGA-E2-A10A-01	4	6	8	10
TCGA-E2-A10B-01	5	10	19	39
TCGA-E2-A10C-01	44	0	0	475
TCGA-E2-A10F-01	5	1	19	5
TCGA-E2-A14N-01	12	42	22	33
TCGA-E2-A14O-01	8	4	23	1
TCGA-E2-A14P-01	23	13	45	31
TCGA-E2-A14Q-01	4	7	22	7
TCGA-E2-A14R-01	5	73	34	31
TCGA-E2-A14T-01	2	1	27	13
TCGA-E2-A14V-01	8	11	45	77
TCGA-E2-A14W-01	13	50	19	20
TCGA-E2-A14X-01	2	0	27	8
TCGA-E2-A14Y-01	0	4	11	35
TCGA-E2-A14Z-01	14	26	18	37
TCGA-E2-A150-01	4	21	52	14
TCGA-E2-A152-01	13	8	12	138
TCGA-E2-A153-01	4	0	16	6
TCGA-E2-A154-01	3	22	30	3
TCGA-E2-A155-01	9	19	35	18
TCGA-E2-A156-01	3	7	8	7
TCGA-E2-A158-01	0	58	29	10
TCGA-E2-A159-01	5	17	12	167
TCGA-E2-A15A-01	4	24	27	7
TCGA-E2-A15C-01	7	9	34	0
TCGA-E2-A15D-01	1	2	29	2
TCGA-E2-A15E-01	0	12	20	8
TCGA-E2-A15F-01	7	0	21	0
TCGA-E2-A15G-01	16	21	29	7
TCGA-E2-A15H-01	6	5	22	0
TCGA-E2-A15I-01	7	8	24	4
TCGA-E2-A15J-01	2	6	14	0
TCGA-E2-A15K-01	13	12	28	0
TCGA-E2-A15L-01	1	3	25	5
TCGA-E2-A15M-01	9	21	40	38
TCGA-E2-A15O-01	4	8	19	3
TCGA-E2-A15P-01	8	2	18	0
TCGA-E2-A15R-01	14	5	26	2
TCGA-E2-A15S-01	7	24	21	16
TCGA-E2-A15T-01	6	7	24	3
TCGA-E2-A1AZ-01	3	26	16	34
TCGA-E2-A1B0-01	11	5	33	11
TCGA-E2-A1B1-01	11	0	13	42
TCGA-E2-A1B4-01	8	9	16	9
TCGA-E2-A1B5-01	6	0	16	24
TCGA-E2-A1B6-01	0	25	27	4
TCGA-E2-A1BC-01	4	16	19	2
TCGA-E2-A1BD-01	2	10	29	2
TCGA-E2-A1IE-01	3	11	16	0
TCGA-E2-A1IF-01	2	10	12	0
TCGA-E2-A1IG-01	16	5	25	11
TCGA-E2-A1IH-01	6	12	20	47
TCGA-E2-A1II-01	0	6	25	3
TCGA-E2-A1IJ-01	1	4	13	0
TCGA-E2-A1IK-01	2	3	9	3
TCGA-E2-A1IL-01	7	6	18	0
TCGA-E2-A1IN-01	0	17	15	216
TCGA-E2-A1IO-01	1	0	13	2
TCGA-E2-A1IU-01	6	6	10	9
TCGA-E2-A1L6-01	6	4	14	4
TCGA-E2-A1L7-01	4	49	20	8
TCGA-E2-A1L8-01	7	8	15	8
TCGA-E2-A1L9-01	4	6	15	3
TCGA-E2-A1LA-01	7	50	33	17
TCGA-E2-A1LB-01	2	9	11	33
TCGA-E2-A1LG-01	2	5	7	205
TCGA-E2-A1LH-01	0	104	33	94
TCGA-E2-A1LI-01	1	17	4	15
TCGA-E2-A1LK-01	2	0	48	4
TCGA-E2-A1LL-01	0	22	29	10
TCGA-E2-A2P6-01	29	0	30	127
TCGA-E2-A56Z-01	15	5	40	0
TCGA-E2-A570-01	12	1	17	0
TCGA-E2-A572-01	0	3	21	5
TCGA-E2-A573-01	0	21	38	13
TCGA-E2-A574-01	29	5	45	77
TCGA-E2-A576-01	14	13	43	0
TCGA-E2-A9RU-01	12	3	66	26
TCGA-E9-A1N3-01	0	17	10	4
TCGA-E9-A1N4-01	1	2	14	17
TCGA-E9-A1N5-01	0	5	12	22
TCGA-E9-A1N8-01	0	9	9	18
TCGA-E9-A1N9-01	4	20	31	11
TCGA-E9-A1NA-01	17	51	23	26
TCGA-E9-A1NE-01	5	29	18	10
TCGA-E9-A1NF-01	22	2	14	23
TCGA-E9-A1NG-01	3	6	11	1
TCGA-E9-A1NH-01	2	8	22	5
TCGA-E9-A1QZ-01	1	12	10	0
TCGA-E9-A1R0-01	6	0	20	9
TCGA-E9-A1R2-01	0	30	15	21
TCGA-E9-A1R3-01	3	4	14	4
TCGA-E9-A1R4-01	13	19	17	104
TCGA-E9-A1R5-01	8	12	26	5
TCGA-E9-A1R6-01	3	6	23	4
TCGA-E9-A1R7-01	12	19	20	12
TCGA-E9-A1RA-01	7	3	10	5
TCGA-E9-A1RB-01	2	16	20	0
TCGA-E9-A1RC-01	7	10	37	1
TCGA-E9-A1RD-01	3	1	11	8
TCGA-E9-A1RE-01	9	4	51	2
TCGA-E9-A1RF-01	8	73	57	32
TCGA-E9-A1RG-01	4	11	15	11
TCGA-E9-A1RH-01	15	35	41	20
TCGA-E9-A1RI-01	6	6	12	5
TCGA-E9-A226-01	6	0	19	54
TCGA-E9-A227-01	3	8	3	5
TCGA-E9-A228-01	5	3	31	13
TCGA-E9-A229-01	0	4	17	9
TCGA-E9-A22A-01	0	13	10	13
TCGA-E9-A22B-01	13	7	39	17
TCGA-E9-A22D-01	4	0	29	7
TCGA-E9-A22E-01	3	54	29	58
TCGA-E9-A22G-01	7	72	25	13
TCGA-E9-A22H-01	4	0	21	1
TCGA-E9-A243-01	3	34	22	30
TCGA-E9-A244-01	1	56	54	10
TCGA-E9-A245-01	2	15	4	2
TCGA-E9-A247-01	1	0	45	1
TCGA-E9-A248-01	2	1	19	6
TCGA-E9-A249-01	0	5	19	1
TCGA-E9-A24A-01	2	9	11	0
TCGA-E9-A295-01	0	48	53	8
TCGA-E9-A2JS-01	9	20	59	1
TCGA-E9-A2JT-01	0	0	0	28
TCGA-E9-A3HO-01	11	39	11	11
TCGA-E9-A3QA-01	2	26	4	30
TCGA-E9-A3X8-01	9	7	13	8
TCGA-E9-A54Y-01	8	4	25	21
TCGA-E9-A5FK-01	6	10	20	3
TCGA-E9-A5FL-01	3	59	34	37
TCGA-E9-A5UO-01	2	13	22	1
TCGA-E9-A6HE-01	4	1	16	1
TCGA-EW-A1IW-01	11	10	24	82
TCGA-EW-A1IX-01	2	9	0	31
TCGA-EW-A1IY-01	15	0	6	17
TCGA-EW-A1IZ-01	31	36	368	0
TCGA-EW-A1J1-01	2	7	14	0
TCGA-EW-A1J3-01	8	5	15	2
TCGA-EW-A1J5-01	35	0	0	505
TCGA-EW-A1J6-01	2	21	19	2
TCGA-EW-A1OV-01	18	0	8	114
TCGA-EW-A1OX-01	0	3	9	9
TCGA-EW-A1OZ-01	11	6	45	14
TCGA-EW-A1P0-01	2	15	10	1
TCGA-EW-A1P1-01	0	1	2	0
TCGA-EW-A1P3-01	7	7	13	1
TCGA-EW-A1P4-01	0	25	34	18
TCGA-EW-A1P5-01	0	0	19	1
TCGA-EW-A1P6-01	5	5	16	0
TCGA-EW-A1P7-01	1	13	5	0
TCGA-EW-A1P8-01	10	9	20	0
TCGA-EW-A1PA-01	10	8	16	7
TCGA-EW-A1PB-01	0	60	6	116
TCGA-EW-A1PD-01	17	43	9	24
TCGA-EW-A1PE-01	6	6	18	8
TCGA-EW-A1PG-01	2	0	8	1
TCGA-EW-A1PH-01	11	8	34	9
TCGA-EW-A2FR-01	9	9	19	17
TCGA-EW-A2FS-01	7	12	26	0
TCGA-EW-A2FV-01	10	9	13	0
TCGA-EW-A2FW-01	3	2	19	2
TCGA-EW-A423-01	17	6	41	24
TCGA-EW-A6S9-01	4	4	18	5
TCGA-EW-A6SA-01	20	29	52	22
TCGA-EW-A6SB-01	12	18	42	9
TCGA-EW-A6SC-01	8	8	16	7
TCGA-EW-A6SD-01	3	6	19	40
TCGA-GI-A2C8-01	0	71	46	31
TCGA-GM-A2D9-01	74	0	0	571
TCGA-GM-A2DA-01	0	6	24	15
TCGA-GM-A2DB-01	9	57	45	17
TCGA-GM-A2DC-01	2	2	23	0
TCGA-GM-A2DD-01	7	25	29	7
TCGA-GM-A2DF-01	8	6	31	8
TCGA-GM-A2DH-01	0	70	21	141
TCGA-GM-A2DI-01	16	0	3	72
TCGA-GM-A2DK-01	4	8	18	7
TCGA-GM-A2DL-01	7	15	14	13
TCGA-GM-A2DM-01	2	10	6	9
TCGA-GM-A2DN-01	7	0	10	2
TCGA-GM-A2DO-01	16	0	10	194
TCGA-GM-A3NW-01	8	0	26	61
TCGA-GM-A3XL-01	0	46	27	71
TCGA-GM-A4E0-01	2	11	21	0
TCGA-GM-A5PV-01	9	10	15	13
TCGA-GM-A5PX-01	5	6	21	10
TCGA-HN-A2NL-01	7	45	27	12
TCGA-HN-A2OB-01	1	0	13	5
TCGA-JL-A3YX-01	5	2	19	23
TCGA-LD-A66U-01	3	7	33	1
TCGA-LD-A74U-01	56	0	15	281
TCGA-LD-A7W5-01	7	2	36	20
TCGA-LD-A7W6-01	7	6	29	4
TCGA-LD-A9QF-01	8	0	28	3
TCGA-LL-A440-01	2	0	3	1
TCGA-LL-A50Y-01	3	4	32	4
TCGA-LL-A5YL-01	22	2	28	41
TCGA-LL-A5YM-01	7	9	20	4
TCGA-LL-A5YN-01	11	8	24	0
TCGA-LL-A5YO-01	0	22	14	25
TCGA-LL-A5YP-01	17	53	17	18
TCGA-LL-A6FP-01	22	18	18	17
TCGA-LL-A6FQ-01	14	5	49	1
TCGA-LL-A6FR-01	8	7	41	7
TCGA-LL-A73Y-01	0	9	20	164
TCGA-LL-A73Z-01	4	8	31	5
TCGA-LL-A740-01	16	15	32	5
TCGA-LL-A7SZ-01	11	5	45	14
TCGA-LL-A7T0-01	3	7	50	17
TCGA-LL-A8F5-01	13	102	53	32
TCGA-LL-A9Q3-01	9	10	39	10
TCGA-OK-A5Q2-01	8	0	25	10
TCGA-OL-A5D6-01	12	8	27	10
TCGA-OL-A5D7-01	4	27	29	20
TCGA-OL-A5D8-01	3	3	27	6
TCGA-OL-A5DA-01	16	0	23	75
TCGA-OL-A5RU-01	13	2	31	0
TCGA-OL-A5RV-01	1	0	16	0
TCGA-OL-A5RW-01	0	68	18	167
TCGA-OL-A5RX-01	1	3	27	4
TCGA-OL-A5RY-01	0	0	10	3
TCGA-OL-A5RZ-01	17	38	75	22
TCGA-OL-A5S0-01	3	2	30	9
TCGA-OL-A66H-01	2	13	12	0
TCGA-OL-A66I-01	18	9	26	3
TCGA-OL-A66J-01	9	10	38	11
