NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
62	164.854	61.341	24.559	49.372	0.409	0.761	80000.0
63	164.463	60.867	24.37	49.055	0.402	0.764	30000.0
64	163.788	61.123	24.235	48.951	0.408	0.765	90000.0
65	163.333	61.059	24.273	48.986	0.41	0.764	50000.0
66	163.898	60.952	24.373	49.13	0.405	0.763	80000.0
67	164.661	61.036	24.475	49.193	0.404	0.762	80000.0
68	164.586	61.37	24.468	49.325	0.412	0.761	40000.0
69	164.618	60.777	24.413	48.889	0.401	0.767	60000.0
70	163.828	60.757	24.281	48.91	0.405	0.765	70000.0
71	163.882	61.068	24.348	49.096	0.407	0.764	80000.0
72	164.634	60.999	24.411	49.025	0.403	0.765	80000.0
73	164.104	60.911	24.355	49.033	0.405	0.765	50000.0
74	164.667	61.299	24.482	49.259	0.404	0.763	90000.0
75	163.834	60.943	24.179	48.904	0.408	0.765	60000.0
76	164.316	60.973	24.279	48.957	0.407	0.765	50000.0
77	164.728	61.091	24.429	49.068	0.405	0.764	80000.0
78	164.214	60.967	24.404	49.033	0.403	0.765	90000.0
79	164.667	61.078	24.509	49.205	0.405	0.763	120000.0
80	163.569	60.783	24.148	48.826	0.406	0.766	60000.0
81	164.527	61.053	24.51	49.279	0.405	0.761	60000.0
82	164.821	61.145	24.396	49.095	0.408	0.764	50000.0
83	163.739	60.869	24.273	48.89	0.409	0.768	60000.0
84	164.527	61.28	24.431	49.282	0.408	0.761	70000.0
85	163.876	60.906	24.274	48.96	0.404	0.765	50000.0
86	164.524	61.172	24.382	49.183	0.407	0.763	60000.0
87	164.523	61.048	24.378	49.122	0.407	0.764	70000.0
88	164.448	60.835	24.475	49.032	0.401	0.765	60000.0
89	163.969	61.05	24.208	48.883	0.408	0.766	40000.0
90	162.778	60.382	24.052	48.489	0.406	0.77	60000.0
91	164.585	61.129	24.491	49.167	0.404	0.764	60000.0
92	164.741	61.012	24.342	48.9	0.409	0.765	70000.0
93	163.71	61.018	24.261	48.895	0.408	0.765	60000.0
94	164.297	61.013	24.314	48.955	0.406	0.766	50000.0
95	164.01	60.877	24.287	48.994	0.405	0.764	60000.0
96	164.067	61.009	24.311	49.069	0.405	0.764	60000.0
97	164.303	61.046	24.414	49.013	0.406	0.766	60000.0
98	164.91	60.956	24.443	49.09	0.406	0.764	60000.0
99	163.113	60.487	23.924	48.475	0.405	0.769	70000.0
100	164.746	61.211	24.407	49.212	0.404	0.763	50000.0
