NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
38	61.293	94.056	10.83	62.484	0.878	0.689	40000.0
39	62.187	96.113	11.003	63.835	0.888	0.671	70000.0
40	61.746	94.417	10.798	62.788	0.875	0.685	40000.0
41	59.956	93.244	10.276	61.553	0.888	0.694	50000.0
42	61.015	94.147	10.599	62.834	0.893	0.68	60000.0
43	61.649	95.182	10.742	63.424	0.891	0.674	70000.0
44	63.327	97.017	11.251	64.322	0.889	0.666	40000.0
45	62.417	96.088	11.1	63.89	0.881	0.674	40000.0
46	59.999	92.867	10.347	61.357	0.883	0.699	60000.0
47	62.251	95.706	11.031	63.994	0.878	0.672	60000.0
48	62.5	96.113	11.101	63.872	0.882	0.674	60000.0
49	61.946	95.286	10.89	63.321	0.892	0.676	50000.0
50	61.958	95.228	10.96	63.201	0.884	0.683	50000.0
51	61.878	95.477	10.877	63.188	0.892	0.68	120000.0
52	62.278	96.141	10.953	64.16	0.893	0.669	70000.0
53	62.325	97.106	11.007	64.145	0.897	0.669	40000.0
54	61.844	95.391	10.765	63.539	0.884	0.675	60000.0
55	62.004	95.038	10.922	63.05	0.886	0.681	30000.0
56	63.234	97.144	11.232	64.477	0.89	0.663	50000.0
57	62.19	95.211	10.951	63.214	0.881	0.681	40000.0
58	62.0	96.079	10.866	63.809	0.897	0.672	40000.0
59	62.757	96.204	11.115	64.171	0.874	0.668	40000.0
60	60.531	93.442	10.487	61.928	0.884	0.693	40000.0
61	62.329	96.041	10.983	63.446	0.891	0.678	40000.0
62	59.835	93.152	10.286	61.958	0.882	0.69	50000.0
63	61.843	94.956	10.761	62.97	0.894	0.681	60000.0
64	61.266	94.56	10.85	63.058	0.879	0.68	30000.0
65	63.04	96.837	11.196	64.197	0.886	0.668	50000.0
66	62.711	95.833	11.118	63.834	0.883	0.673	40000.0
67	62.161	96.4	10.957	63.883	0.885	0.672	50000.0
68	62.52	96.092	11.092	64.025	0.883	0.671	40000.0
69	63.026	96.674	11.136	64.186	0.889	0.669	40000.0
70	60.965	94.129	10.527	62.433	0.883	0.685	40000.0
71	62.101	95.794	10.912	63.193	0.88	0.681	30000.0
72	61.881	95.738	10.855	63.527	0.89	0.674	60000.0
73	62.777	96.365	11.093	63.783	0.878	0.674	80000.0
74	61.597	95.467	10.648	62.994	0.891	0.682	60000.0
75	63.124	96.843	11.149	64.145	0.887	0.668	30000.0
76	61.805	95.819	10.884	63.321	0.912	0.674	70000.0
77	62.366	96.018	11.017	63.912	0.876	0.673	70000.0
78	60.749	93.707	10.459	61.954	0.889	0.691	30000.0
79	60.686	93.695	10.531	62.274	0.887	0.686	30000.0
80	62.839	97.127	11.263	64.697	0.888	0.666	40000.0
81	59.702	92.952	10.251	61.574	0.89	0.692	40000.0
82	62.384	95.856	11.029	63.552	0.881	0.677	40000.0
83	61.26	94.872	10.655	62.872	0.893	0.682	40000.0
84	61.085	93.285	10.512	61.707	0.879	0.697	50000.0
85	61.628	94.211	10.785	62.418	0.885	0.687	50000.0
86	62.463	96.82	11.025	64.174	0.885	0.666	30000.0
87	62.819	96.599	11.141	64.235	0.888	0.667	50000.0
88	63.07	96.628	11.197	63.718	0.892	0.677	40000.0
89	60.691	93.568	10.558	62.22	0.885	0.688	60000.0
90	62.338	96.027	10.947	63.556	0.885	0.677	20000.0
91	61.125	94.58	10.655	62.906	0.882	0.681	80000.0
92	62.794	96.571	11.083	64.321	0.884	0.668	70000.0
93	62.187	95.592	11.004	63.813	0.869	0.675	70000.0
94	61.485	94.885	10.76	63.222	0.886	0.678	40000.0
95	61.964	95.517	10.933	63.603	0.884	0.677	30000.0
96	61.939	94.826	10.739	62.575	0.886	0.686	50000.0
97	62.69	96.599	11.057	63.933	0.889	0.67	40000.0
98	62.871	96.23	11.158	64.064	0.879	0.671	40000.0
99	62.408	95.717	11.003	63.526	0.875	0.676	40000.0
100	62.751	96.455	11.169	64.327	0.888	0.667	50000.0
