Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-91-A4BC-01	5.57E+00	5.61E+00	8.94E-01	2.91E+00	1.95E+00	7.88E-01	8.39E-01	8.35E-01
TCGA-91-A4BD-01	8.00E-02	2.28E-01	2.02E-01	3.52E-01	4.79E-01	2.47E-01	4.15E-01	3.57E-01
TCGA-93-7347-01	1.67E+00	1.63E+00	4.58E-01	1.30E+00	1.00E+00	4.94E-01	4.46E-01	5.40E-01
TCGA-93-7348-01	1.15E+00	1.26E+00	6.59E-01	1.03E+00	1.15E+00	5.12E-01	5.46E-01	8.26E-01
TCGA-93-8067-01	2.06E+00	2.21E+00	9.86E+00	1.42E+00	1.01E+00	9.45E-01	7.58E-01	1.06E+01
TCGA-93-A4JN-01	6.83E-01	8.58E-01	6.87E-01	1.09E+00	7.44E-01	4.62E-01	7.97E-01	7.28E-01
TCGA-93-A4JO-01	3.70E-01	6.48E-01	4.69E-01	8.55E-01	7.89E-01	4.15E-01	4.46E-01	5.54E-01
TCGA-93-A4JP-01	7.40E-01	8.42E-01	8.63E-01	1.02E+00	8.06E-01	4.10E-01	4.46E-01	9.63E-01
TCGA-93-A4JQ-01	3.40E-01	1.25E+00	8.52E-01	1.98E+00	1.61E+00	2.22E-01	4.65E-01	1.10E+00
TCGA-95-7039-01	1.35E+01	1.44E+01	1.46E+00	5.84E+00	3.96E+00	1.66E+00	1.20E+00	2.64E+00
TCGA-95-7043-01	1.46E+01	1.58E+01	1.28E+00	5.65E+00	3.38E+00	1.35E+00	1.30E+00	1.22E+00
TCGA-95-7562-01	6.20E+00	6.70E+00	5.42E-01	2.33E+00	1.46E+00	7.16E-01	7.41E-01	5.32E-01
TCGA-95-7567-01	5.34E+00	5.94E+00	1.25E+00	3.64E+00	1.13E+01	1.01E+00	3.54E+00	9.60E+00
TCGA-95-7944-01	6.45E-01	8.62E-01	4.80E+00	1.28E+00	6.23E-01	8.16E-01	2.53E-01	5.23E+00
TCGA-95-7947-01	2.91E+00	3.18E+00	5.06E+00	2.61E+00	2.81E+00	1.31E+00	8.40E-01	5.76E+00
TCGA-95-7948-01	8.48E-02	4.42E-01	3.22E+00	2.96E-01	2.31E-01	0.00E+00	5.08E-01	3.38E+00
TCGA-95-8039-01	6.84E-01	9.16E-01	5.64E-01	1.31E+00	1.06E+00	4.92E-01	6.19E-01	9.54E-01
TCGA-95-8494-01	5.77E-01	6.61E-01	1.91E+00	6.12E-01	3.21E-01	4.46E-01	6.44E-01	1.97E+00
TCGA-95-A4VK-01	3.37E+00	3.36E+00	3.46E-01	1.76E+00	1.44E+00	6.91E-01	1.06E+00	8.08E-01
TCGA-95-A4VN-01	5.24E+00	5.85E+00	1.40E+00	3.38E+00	1.81E+00	1.01E+00	8.02E-01	1.36E+00
TCGA-95-A4VP-01	1.52E+00	1.61E+00	3.73E-01	1.32E+00	1.03E+00	5.49E-01	5.55E-01	5.44E-01
TCGA-97-7546-01	3.41E+00	3.47E+00	6.39E-01	2.12E+00	1.63E+00	6.21E-01	6.33E-01	6.89E-01
TCGA-97-7547-01	1.53E+00	1.54E+00	1.04E+00	1.52E+00	9.75E-01	7.83E-01	6.68E-01	1.09E+00
TCGA-97-7552-01	3.15E-01	5.51E-01	2.81E-02	6.70E-01	6.80E-01	2.77E-01	5.08E-01	6.71E-01
TCGA-97-7553-01	6.12E-01	6.50E-01	1.92E-01	6.50E-01	2.63E-01	4.00E-01	5.65E-01	1.64E-01
TCGA-97-7554-01	5.08E+00	5.53E+00	7.23E-01	2.90E+00	1.75E+00	9.74E-01	1.04E+00	1.15E+00
TCGA-97-7937-01	5.78E+00	5.86E+00	9.98E-01	2.17E+00	1.74E+00	1.06E+00	1.12E+00	1.06E+00
TCGA-97-7938-01	5.31E+00	5.20E+00	1.16E+00	2.24E+00	1.88E+00	7.96E-01	9.00E-01	1.00E+00
TCGA-97-7941-01	1.20E+00	1.31E+00	6.78E-01	7.29E-01	7.43E-01	4.69E-01	4.97E-01	6.52E-01
TCGA-97-8171-01	5.64E-01	7.58E-01	1.92E-01	5.85E-01	7.39E-01	4.19E-01	5.90E-01	2.06E-01
TCGA-97-8172-01	3.09E+00	3.19E+00	2.65E-01	1.77E+00	1.64E+00	8.09E-01	1.01E+00	1.03E+00
TCGA-97-8174-01	1.95E+00	1.87E+00	6.66E-01	1.26E+00	9.16E-01	5.38E-01	8.96E-01	6.27E-01
TCGA-97-8175-01	3.67E-01	7.65E-01	1.57E-01	9.10E-01	5.31E-01	4.18E-01	3.97E-01	4.23E-01
TCGA-97-8176-01	1.48E+00	1.57E+00	1.32E+00	1.37E+00	1.11E+00	7.93E-01	7.25E-01	1.21E+00
TCGA-97-8177-01	3.76E-01	5.97E-01	2.81E-01	6.50E-01	6.38E-01	3.91E-01	3.24E-01	6.78E-01
TCGA-97-8179-01	2.18E+00	2.22E+00	5.41E-01	1.50E+00	1.00E+00	4.84E-01	3.83E-01	6.34E-01
TCGA-97-8547-01	4.01E-01	5.23E-01	7.27E-01	3.84E-01	3.06E-01	4.97E-01	6.01E-01	6.40E-01
TCGA-97-8552-01	2.95E-01	3.52E-01	1.28E-01	5.31E-01	4.19E-01	3.61E-01	3.44E-01	2.53E-01
TCGA-97-A4LX-01	3.14E+00	2.88E+00	3.68E-01	1.56E+00	1.57E+00	3.15E-01	3.06E-01	8.75E-01
TCGA-97-A4M0-01	4.63E+00	4.65E+00	1.64E+00	2.42E+00	2.01E+00	7.36E-01	7.33E-01	1.85E+00
TCGA-97-A4M1-01	4.56E-01	5.89E-01	4.40E-01	7.13E-01	3.01E-01	2.49E-01	4.95E-01	4.30E-01
TCGA-97-A4M2-01	4.31E-01	4.98E-01	3.44E-01	5.15E-01	4.54E-01	2.28E-01	2.62E-01	2.09E-01
TCGA-97-A4M3-01	3.10E+00	2.98E+00	9.74E-01	1.41E+00	1.02E+00	5.16E-01	5.70E-01	8.46E-01
TCGA-97-A4M5-01	5.63E-01	8.59E-01	3.02E+00	6.31E-01	5.83E-01	6.31E-01	4.91E-01	3.26E+00
TCGA-97-A4M6-01	1.42E-01	4.03E-01	2.84E-01	5.68E-01	5.47E-01	2.48E-01	4.60E-01	6.59E-01
TCGA-97-A4M7-01	4.33E+00	4.20E+00	5.87E-01	1.96E+00	1.40E+00	5.82E-01	7.39E-01	1.26E+00
TCGA-99-7458-01	4.72E+00	5.21E+00	7.69E-01	2.51E+00	2.21E+00	1.06E+00	7.02E-01	1.12E+00
TCGA-99-8025-01	3.96E+00	3.75E+00	2.58E+00	2.34E+00	1.86E+00	1.03E+00	1.26E+00	2.66E+00
TCGA-99-8028-01	6.52E+00	7.06E+00	6.71E-01	2.95E+00	1.85E+00	6.87E-01	7.44E-01	1.21E+00
TCGA-99-8032-01	4.07E+00	4.13E+00	8.92E-01	2.72E+00	1.80E+00	8.58E-01	8.81E-01	8.27E-01
TCGA-99-8033-01	2.34E+00	2.61E+00	6.41E-01	2.14E+00	1.85E+00	7.76E-01	7.67E-01	9.32E-01
TCGA-99-AA5R-01	1.11E+00	1.13E+00	1.51E-01	7.94E-01	6.75E-01	3.22E-01	0.00E+00	4.73E-01
TCGA-J2-8192-01	2.87E-01	1.03E+00	4.67E-01	1.16E+00	9.56E-01	5.36E-01	6.68E-01	5.73E-01
TCGA-J2-8194-01	1.83E+00	1.86E+00	4.12E-01	1.28E+00	1.35E+00	7.23E-01	9.26E-01	7.38E-01
TCGA-J2-A4AD-01	2.46E+00	2.54E+00	2.37E+00	2.44E+00	1.88E+00	0.00E+00	8.98E-01	1.64E+00
TCGA-J2-A4AE-01	2.17E-01	6.59E-01	5.27E-01	8.13E-01	6.67E-01	2.07E-01	5.48E-01	5.37E-01
TCGA-J2-A4AG-01	1.13E+00	1.21E+00	4.31E-01	9.93E-01	7.88E-01	3.52E-01	6.78E-01	2.88E-01
TCGA-L4-A4E5-01	4.33E+00	4.11E+00	6.23E-01	2.05E+00	1.40E+00	1.00E+00	6.85E-01	1.24E+00
TCGA-L4-A4E6-01	4.64E-01	5.02E-01	2.71E-01	2.24E-01	1.82E-01	0.00E+00	1.43E-01	1.24E-01
TCGA-L9-A443-01	2.72E+00	2.95E+00	6.91E-01	2.09E+00	1.64E+00	5.40E-01	5.14E-01	8.85E-01
TCGA-L9-A444-01	7.45E+00	8.00E+00	7.92E-01	3.32E+00	2.27E+00	9.93E-01	8.61E-01	1.51E+00
TCGA-L9-A50W-01	2.66E-01	4.34E-01	3.20E-01	6.94E-01	4.16E-01	3.05E-01	3.40E-01	6.13E-01
TCGA-L9-A5IP-01	3.44E+00	3.71E+00	9.06E-01	2.26E+00	1.71E+00	6.04E-01	6.51E-01	9.21E-01
TCGA-L9-A743-01	1.34E+00	1.41E+00	1.47E+00	8.45E-01	1.00E+00	3.03E-01	4.40E-01	1.34E+00
TCGA-L9-A7SV-01	2.50E+01	2.71E+01	1.37E+00	6.73E+00	3.52E+00	1.44E+00	1.23E+00	1.44E+00
TCGA-L9-A8F4-01	9.57E+00	9.69E+00	1.40E+00	4.53E+00	3.90E+00	1.19E+00	9.38E-01	1.95E+00
TCGA-MN-A4N1-01	4.88E+00	4.81E+00	1.04E+00	3.17E+00	2.78E+00	1.02E+00	9.35E-01	1.27E+00
TCGA-MN-A4N4-01	1.45E+01	1.57E+01	7.90E+00	5.52E+00	2.48E+00	1.99E+00	1.37E+00	8.18E+00
TCGA-MN-A4N5-01	5.42E+00	5.54E+00	1.31E+00	2.78E+00	2.17E+00	8.75E-01	8.49E-01	1.76E+00
TCGA-MP-A4SV-01	2.70E+00	2.78E+00	2.33E+00	2.36E+00	1.90E+00	1.19E+00	7.65E-01	2.35E+00
TCGA-MP-A4SW-01	5.24E-01	7.59E-01	4.61E-01	8.77E-01	5.51E-01	4.79E-01	6.26E-01	4.84E-01
TCGA-MP-A4SY-01	1.50E+00	1.84E+00	7.98E-01	2.09E+00	1.92E+00	7.06E-01	6.66E-01	8.29E-01
TCGA-MP-A4T2-01	8.14E-01	1.04E+00	6.96E-01	9.49E-01	1.15E+00	6.08E-01	4.87E-01	7.07E-01
TCGA-MP-A4T4-01	5.24E+00	5.60E+00	1.15E+00	2.29E+00	1.89E+00	9.75E-01	7.99E-01	1.36E+00
TCGA-MP-A4T6-01	1.60E-01	8.14E-01	7.79E-01	8.86E-01	8.89E-01	5.15E-01	7.01E-01	8.54E-01
TCGA-MP-A4T7-01	1.73E+00	1.78E+00	3.01E-01	1.40E+00	9.83E-01	5.14E-01	6.88E-01	5.75E-01
TCGA-MP-A4T8-01	1.62E+00	1.76E+00	4.51E-01	9.20E-01	1.12E+00	5.99E-01	5.88E-01	7.21E-01
TCGA-MP-A4T9-01	5.78E-01	6.39E-01	3.91E-01	4.65E-01	4.91E-01	4.46E-01	2.09E-01	3.78E-01
TCGA-MP-A4TA-01	3.53E+00	3.33E+00	8.00E-01	2.60E+00	2.20E+00	6.51E-01	8.85E-01	1.42E+00
TCGA-MP-A4TC-01	2.77E+00	3.13E+00	9.75E-01	2.14E+00	1.46E+00	6.85E-01	6.76E-01	1.12E+00
TCGA-MP-A4TD-01	1.06E+00	1.13E+00	2.52E-01	1.23E+00	8.89E-01	4.16E-01	6.00E-01	6.71E-01
TCGA-MP-A4TE-01	1.96E+00	2.02E+00	1.96E-01	1.47E+00	1.01E+00	4.15E-01	9.75E-01	6.45E-01
TCGA-MP-A4TF-01	4.99E+00	5.11E+00	8.22E-01	2.54E+00	1.78E+00	9.25E-01	8.36E-01	1.54E+00
TCGA-MP-A4TH-01	1.16E+00	1.42E+00	1.41E-02	1.31E+00	1.22E+00	4.20E-01	6.54E-01	7.38E-01
TCGA-MP-A4TI-01	1.87E+00	1.94E+00	4.17E+00	8.67E-01	7.73E-01	6.83E-01	7.43E-01	4.12E+00
TCGA-MP-A4TJ-01	1.04E+00	1.23E+00	2.25E-01	1.24E+00	1.01E+00	2.27E-01	8.46E-01	7.76E-01
TCGA-MP-A4TK-01	4.01E+00	4.17E+00	1.64E+00	2.08E+00	1.74E+00	1.02E+00	5.07E-01	1.51E+00
TCGA-MP-A5C7-01	8.87E-01	1.14E+00	2.76E-01	7.77E-01	9.42E-01	4.19E-01	6.02E-01	6.09E-01
TCGA-NJ-A4YF-01	8.86E+00	8.80E+00	9.23E-01	3.35E+00	2.38E+00	9.18E-01	6.59E-01	1.17E+00
TCGA-NJ-A4YG-01	1.38E+00	1.71E+00	1.13E+00	1.24E+00	1.26E+00	6.83E-01	7.00E-01	1.31E+00
TCGA-NJ-A4YI-01	6.36E+00	6.65E+00	9.32E-01	2.23E+00	1.78E+00	8.77E-01	1.07E+00	1.12E+00
TCGA-NJ-A4YP-01	2.93E+00	3.15E+00	1.02E+01	1.39E+00	1.52E+00	1.22E+00	6.73E-01	1.10E+01
TCGA-NJ-A4YQ-01	1.42E+01	1.48E+01	1.14E+00	5.63E+00	3.68E+00	1.22E+00	1.39E+00	2.21E+00
TCGA-NJ-A55A-01	1.80E+00	1.81E+00	4.17E-01	1.41E+00	1.25E+00	4.00E-02	5.54E-01	5.09E-01
TCGA-NJ-A55O-01	2.18E+00	2.25E+00	4.48E-01	1.20E+00	6.22E-01	4.66E-01	4.28E-01	3.97E-01
TCGA-NJ-A55R-01	3.29E+00	3.34E+00	5.84E-01	1.95E+00	1.68E+00	8.80E-01	5.11E-01	7.46E-01
TCGA-NJ-A7XG-01	5.56E-01	7.50E-01	1.53E-01	7.47E-01	5.55E-01	1.40E-01	6.08E-01	2.76E-01
TCGA-O1-A52J-01	2.17E+00	2.18E+00	5.29E-01	1.36E+00	1.26E+00	5.63E-01	5.81E-01	5.87E-01
TCGA-S2-AA1A-01	2.25E+00	2.25E+00	3.04E-01	8.77E-01	7.55E-01	5.59E-01	5.58E-01	3.20E-01
TCGA-18-3406-01	1.60E+00	1.90E+00	1.11E+00	1.95E+00	1.97E+00	9.08E-01	6.78E-01	1.25E+00
TCGA-18-3407-01	4.28E-01	8.50E-01	7.26E-02	1.09E+00	1.19E+00	4.48E-01	5.16E-01	9.82E-01
TCGA-18-3408-01	7.80E-01	8.80E-01	0.00E+00	1.01E+00	9.84E-01	4.47E-01	4.77E-01	7.92E-01
TCGA-18-3409-01	8.58E-01	2.41E+00	4.77E-01	2.00E+00	1.43E+00	1.78E+01	3.05E-01	1.72E+01
TCGA-18-3410-01	1.34E+00	1.51E+00	1.13E+00	1.96E+00	1.86E+00	5.90E-01	6.25E-01	1.06E+00
TCGA-18-3411-01	2.50E+00	2.31E+00	8.63E-01	2.95E+00	2.57E+00	9.83E-01	1.00E+00	1.67E+00
TCGA-18-3412-01	9.60E-01	1.49E+00	6.69E-01	1.63E+00	1.61E+00	4.73E-01	6.48E-01	8.70E-01
TCGA-18-3414-01	1.62E+00	1.88E+00	1.80E+00	2.11E+00	1.94E+00	8.54E-01	7.75E-01	1.84E+00
TCGA-18-3415-01	1.73E+00	2.15E+00	1.52E+00	1.57E+00	1.71E+00	7.36E-01	7.32E-01	1.40E+00
TCGA-18-3416-01	2.79E+00	3.44E+00	8.94E-01	3.20E+00	2.47E+00	7.02E-01	9.71E-01	1.15E+00
TCGA-18-3417-01	2.38E+00	2.29E+00	9.12E-01	2.06E+00	1.92E+00	7.74E-01	1.14E+00	1.95E+00
TCGA-18-3421-01	1.77E+00	2.22E+00	1.09E+00	2.92E+00	2.79E+00	9.18E-01	7.22E-01	1.47E+00
TCGA-18-4083-01	3.08E+00	3.27E+00	1.15E+00	3.67E+00	2.91E+00	7.82E-01	8.82E-01	1.27E+00
TCGA-18-4721-01	1.64E+00	1.87E+00	5.97E-01	1.96E+00	1.56E+00	7.16E-01	7.14E-01	1.51E+00
TCGA-18-5592-01	2.84E+00	2.57E+00	9.82E-01	2.08E+00	1.88E+00	9.06E-01	8.03E-01	1.07E+00
TCGA-18-5595-01	1.25E+00	1.39E+00	4.89E+00	1.04E+00	7.16E-01	1.34E+00	7.64E-01	5.97E+00
TCGA-21-1070-01	6.56E+00	6.55E+00	9.48E-01	3.29E+00	2.63E+00	9.51E-01	8.57E-01	1.37E+00
TCGA-21-1071-01	1.23E+00	1.50E+00	8.68E-01	1.68E+00	1.60E+00	6.94E-01	6.65E-01	1.22E+00
TCGA-21-1076-01	3.89E+00	3.63E+00	1.09E+00	2.10E+00	2.10E+00	9.86E-01	6.41E-01	1.27E+00
TCGA-21-1077-01	1.89E+00	2.01E+00	1.56E+00	1.66E+00	1.60E+00	7.99E-01	7.60E-01	1.29E+00
TCGA-21-1078-01	1.06E-01	4.86E-01	1.32E+00	6.47E-01	5.50E-01	2.81E-01	5.71E-01	1.30E+00
TCGA-21-1081-01	1.44E+00	1.52E+00	6.76E-01	1.74E+00	1.72E+00	5.83E-01	1.19E+00	1.71E+00
TCGA-21-1082-01	3.28E+00	3.65E+00	2.59E+00	2.33E+00	1.73E+00	5.13E-01	9.38E-01	2.44E+00
TCGA-21-1083-01	6.94E+00	7.05E+00	1.89E+00	4.82E+00	3.78E+00	1.23E+00	9.69E-01	2.37E+00
TCGA-21-5782-01	3.38E+00	3.00E+00	2.29E+00	2.68E+00	2.16E+00	3.01E-01	8.81E-01	1.92E+00
TCGA-21-5783-01	2.45E+00	3.29E+00	1.93E+00	3.56E+00	2.72E+00	1.37E+00	1.28E+00	1.79E+00
TCGA-21-5784-01	3.08E+00	3.09E+00	8.91E-01	2.18E+00	2.10E+00	7.28E-01	3.78E-01	1.03E+00
TCGA-21-5786-01	3.67E+00	4.20E+00	8.31E-01	3.24E+00	2.61E+00	9.23E-01	1.03E+00	9.25E-01
TCGA-21-5787-01	5.25E+00	5.08E+00	8.94E-01	2.40E+00	1.86E+00	9.22E-01	7.96E-01	1.58E+00
TCGA-21-A5DI-01	1.01E+00	1.69E+00	7.70E-01	1.58E+00	1.54E+00	6.31E-01	5.94E-01	1.15E+00
TCGA-22-0940-01	1.81E+00	1.92E+00	8.98E-01	2.07E+00	2.09E+00	9.24E-01	7.04E-01	1.56E+00
TCGA-22-0944-01	1.16E+00	1.43E+00	6.66E-01	1.24E+00	1.22E+00	7.53E-01	6.18E-01	9.01E-01
TCGA-22-1000-01	8.47E-01	1.09E+00	8.62E-01	1.12E+00	1.07E+00	5.61E-01	4.78E-01	6.82E-01
TCGA-22-1002-01	2.45E+00	2.46E+00	6.54E-01	1.97E+00	2.05E+00	5.26E-01	7.47E-01	1.32E+00
TCGA-22-1005-01	2.83E+00	2.79E+00	1.03E+00	2.29E+00	1.86E+00	8.45E-01	6.14E-01	1.28E+00
TCGA-22-1011-01	6.35E-01	6.22E-01	1.10E+00	9.87E-01	6.06E-01	5.17E-02	5.26E-01	9.82E-01
TCGA-22-1012-01	2.41E+00	2.25E+00	8.95E-01	2.15E+00	1.91E+00	7.35E-01	7.32E-01	1.25E+00
TCGA-22-1016-01	3.99E+00	4.12E+00	9.32E-01	3.00E+00	2.34E+00	9.15E-01	6.91E-01	1.29E+00
TCGA-22-4591-01	1.47E+00	2.01E+00	4.41E-01	1.91E+00	1.86E+00	9.15E-01	1.14E+00	1.28E+00
TCGA-22-4593-01	1.45E+00	1.53E+00	1.03E+00	1.32E+00	1.57E+00	8.27E-01	7.92E-01	1.07E+00
TCGA-22-4594-01	4.18E+00	3.93E+00	7.41E-01	2.49E+00	1.80E+00	6.01E-01	1.05E+00	8.12E-01
TCGA-22-4595-01	2.30E+00	3.08E+00	1.27E+00	3.03E+00	2.01E+00	8.49E-01	8.12E-01	1.42E+00
TCGA-22-4596-01	1.39E+00	1.54E+00	3.60E-01	1.48E+00	1.41E+00	5.51E-01	7.48E-01	8.07E-01
TCGA-22-4599-01	3.55E+00	3.58E+00	5.56E-01	3.10E+00	2.86E+00	8.16E-01	8.45E-01	1.35E+00
TCGA-22-4601-01	1.82E+00	1.69E+00	1.06E+00	1.74E+00	1.66E+00	7.39E-01	6.14E-01	1.05E+00
TCGA-22-4604-01	2.01E+00	1.85E+00	6.92E-01	2.09E+00	2.01E+00	8.54E-01	1.00E+00	1.13E+00
TCGA-22-4605-01	1.00E+00	1.20E+00	4.85E-01	1.25E+00	1.17E+00	4.34E-01	5.09E-01	9.33E-01
TCGA-22-4607-01	1.97E-01	1.01E+00	7.00E-01	1.28E+00	1.16E+00	4.68E-01	3.11E-01	6.60E-01
TCGA-22-4609-01	1.93E+00	2.24E+00	6.34E-01	2.20E+00	1.73E+00	5.53E-01	5.69E-01	1.20E+00
TCGA-22-4613-01	5.77E+00	5.52E+00	9.98E-01	3.84E+00	3.19E+00	1.04E+00	8.31E-01	2.22E+00
TCGA-22-5471-01	2.06E+00	2.39E+00	9.19E-01	2.18E+00	1.90E+00	9.81E-01	7.05E-01	1.07E+00
TCGA-22-5472-01	1.98E+01	2.04E+01	5.88E-01	1.24E+00	1.23E+00	3.49E-01	8.44E-01	2.99E-01
TCGA-22-5473-01	4.45E+00	4.75E+00	5.91E+00	4.15E+00	3.49E+00	1.58E+00	1.11E+00	6.74E+00
TCGA-22-5474-01	6.99E-01	9.10E-01	9.91E-01	1.01E+00	9.12E-01	2.61E-01	5.76E-01	8.82E-01
TCGA-22-5477-01	9.03E-01	1.18E+00	2.14E+00	1.51E+00	1.18E+00	2.95E-01	6.87E-01	2.27E+00
TCGA-22-5478-01	1.84E+00	1.96E+00	3.52E-01	1.86E+00	1.68E+00	4.52E-01	7.55E-01	9.69E-01
TCGA-22-5479-01	2.32E+00	2.92E+00	3.67E+00	2.92E+00	2.56E+00	1.35E+00	1.29E+00	3.58E+00
TCGA-22-5480-01	1.53E+00	1.73E+00	6.64E-01	1.99E+00	1.83E+00	4.73E-01	7.09E-01	8.44E-01
TCGA-22-5481-01	2.40E+00	2.29E+00	9.47E-01	2.89E+00	2.44E+00	8.30E-01	7.55E-01	1.37E+00
TCGA-22-5482-01	1.78E+00	1.90E+00	4.91E-01	1.47E+00	1.41E+00	6.68E-01	6.60E-01	1.25E+00
TCGA-22-5483-01	2.03E+00	2.18E+00	7.38E-01	2.34E+00	1.74E+00	7.78E-01	6.83E-01	1.28E+00
TCGA-22-5485-01	2.10E+00	2.19E+00	4.09E-01	1.66E+00	1.83E+00	6.19E-01	7.18E-01	1.13E+00
TCGA-22-5489-01	2.53E+00	2.59E+00	9.17E-01	1.79E+00	1.64E+00	7.09E-01	7.57E-01	1.18E+00
TCGA-22-5491-01	2.20E+00	2.27E+00	4.18E+00	2.15E+00	1.95E+00	9.57E-01	1.12E+00	4.18E+00
TCGA-22-5492-01	1.95E+00	1.91E+00	5.90E-01	2.13E+00	2.19E+00	6.50E-01	7.19E-01	1.78E+00
TCGA-22-A5C4-01	3.10E+00	3.04E+00	8.89E-01	2.42E+00	2.18E+00	8.83E-01	1.00E+00	9.04E-01
TCGA-33-4532-01	3.00E+00	3.00E+00	1.59E+00	2.78E+00	2.76E+00	1.03E+00	1.14E+00	2.28E+00
TCGA-33-4533-01	3.13E+00	3.01E+00	1.35E+00	1.82E+00	2.16E+00	1.09E+00	8.26E-01	1.79E+00
TCGA-33-4538-01	1.35E+00	1.77E+00	7.80E-01	1.82E+00	1.88E+00	8.15E-01	7.67E-01	1.30E+00
TCGA-33-4547-01	4.83E-01	1.32E+00	2.36E+00	1.51E+00	1.05E+00	6.34E-01	6.58E-01	2.72E+00
TCGA-33-4566-01	1.78E+01	1.88E+01	1.86E+00	6.19E+00	3.73E+00	1.45E+00	1.13E+00	2.33E+00
TCGA-33-4582-01	1.62E+00	1.90E+00	9.74E-01	2.12E+00	1.85E+00	7.44E-01	8.88E-01	1.13E+00
TCGA-33-4583-01	5.24E+00	5.53E+00	1.00E+00	3.16E+00	2.89E+00	1.09E+00	1.16E+00	1.98E+00
TCGA-33-4586-01	3.37E+00	3.19E+00	7.95E-01	2.52E+00	2.46E+00	6.44E-01	9.32E-01	1.49E+00
TCGA-33-4587-01	1.75E+00	1.97E+00	1.74E+00	1.83E+00	1.23E+00	1.05E+00	7.52E-01	1.70E+00
TCGA-33-4589-01	2.75E-01	9.05E-01	1.43E+00	1.18E+00	6.70E-01	7.35E-01	7.93E-01	1.39E+00
TCGA-33-6737-01	4.12E+00	4.37E+00	3.75E+00	1.97E+00	1.21E+00	1.10E+00	8.11E-01	3.97E+00
TCGA-33-6738-01	2.35E+00	2.96E+00	1.32E+00	2.62E+00	2.21E+00	8.36E-01	7.29E-01	1.25E+00
TCGA-33-A4WN-01	1.37E+00	1.54E+00	1.70E+00	1.73E+00	1.46E+00	6.66E-01	7.72E-01	1.77E+00
TCGA-33-A5GW-01	1.15E+00	1.76E+00	1.27E+00	2.24E+00	1.68E+00	8.18E-01	5.67E-01	1.31E+00
TCGA-33-AAS8-01	2.17E+00	2.52E+00	8.25E-01	2.34E+00	2.27E+00	5.36E-01	1.01E+00	5.10E-01
TCGA-33-AASB-01	4.91E+00	5.28E+00	9.15E-01	2.12E+00	1.68E+00	9.49E-01	7.04E-01	1.26E+00
TCGA-33-AASD-01	3.14E+00	3.88E+00	8.36E-01	2.82E+00	2.34E+00	9.67E-01	7.25E-01	1.26E+00
TCGA-33-AASI-01	4.15E+00	3.87E+00	1.65E+00	2.39E+00	1.87E+00	8.97E-01	7.55E-01	1.39E+00
TCGA-33-AASJ-01	1.14E+00	1.11E+00	2.12E+00	6.92E-01	1.16E+00	7.72E-01	7.52E-01	2.13E+00
TCGA-33-AASL-01	2.89E+00	3.12E+00	1.34E+00	3.03E+00	2.19E+00	8.16E-01	6.65E-01	1.68E+00
TCGA-34-2596-01	2.21E+00	2.76E+00	1.14E+00	1.91E+00	2.19E+00	8.51E-01	6.36E-01	1.34E+00
TCGA-34-2600-01	2.28E+00	2.64E+00	5.54E+00	2.10E+00	1.64E+00	1.10E+00	9.82E-01	5.35E+00
TCGA-34-2604-01	6.64E+00	6.16E+00	1.02E+00	3.75E+00	2.73E+00	1.12E+00	9.47E-01	1.85E+00
TCGA-34-2605-01	3.01E+00	2.39E+00	2.04E+00	2.28E+00	2.10E+00	7.56E-01	8.07E-01	2.02E+00
TCGA-34-2608-01	1.14E+00	1.61E+00	9.91E-01	1.63E+00	1.50E+00	6.86E-01	8.09E-01	1.03E+00
TCGA-34-2609-01	3.06E+00	2.70E+00	4.97E-01	1.85E+00	1.79E+00	6.40E-01	7.75E-01	9.45E-01
TCGA-34-5231-01	4.22E+00	4.02E+00	1.62E+00	4.24E+00	3.53E+00	1.26E+00	1.26E+00	2.63E+00
TCGA-34-5232-01	1.60E+00	2.14E+00	6.38E-01	1.84E+00	1.48E+00	8.94E-01	1.00E+00	8.92E-01
TCGA-34-5234-01	2.34E+00	2.41E+00	2.89E-01	1.56E+00	1.73E+00	4.71E-01	6.11E-01	1.18E+00
TCGA-34-5236-01	1.99E+00	2.06E+00	8.74E-01	2.15E+00	1.81E+00	6.32E-01	6.31E-01	9.29E-01
TCGA-34-5239-01	2.53E+00	2.46E+00	7.50E-01	1.79E+00	1.50E+00	6.79E-01	8.71E-01	1.20E+00
TCGA-34-5240-01	1.95E+00	1.75E+00	1.04E+00	1.34E+00	1.10E+00	6.77E-01	6.16E-01	1.10E+00
TCGA-34-5241-01	2.17E+00	2.04E+00	8.08E-01	1.70E+00	1.49E+00	6.42E-01	8.36E-01	1.11E+00
TCGA-34-5927-01	2.49E+00	2.44E+00	1.24E+00	1.99E+00	1.75E+00	8.13E-01	1.10E+00	1.15E+00
TCGA-34-5928-01	1.63E+00	2.01E+00	3.25E+00	2.32E+00	1.84E+00	9.19E-01	8.70E-01	3.27E+00
TCGA-34-5929-01	2.03E+00	2.07E+00	1.56E+00	1.89E+00	1.64E+00	2.27E-01	6.10E-01	1.52E+00
TCGA-34-7107-01	1.81E+00	2.29E+00	1.29E+00	2.48E+00	1.97E+00	8.96E-01	1.03E+00	1.64E+00
