Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-MP-A4T6-01	0	7	21	14	16	14	16	5
TCGA-MP-A4T7-01	99	0	1	31	0	5	10	13
TCGA-MP-A4T8-01	36	52	4	0	22	10	10	15
TCGA-MP-A4T9-01	8	8	10	3	6	7	2	2
TCGA-MP-A4TA-01	152	101	32	41	79	15	26	8
TCGA-MP-A4TC-01	190	20	21	25	18	9	14	30
TCGA-MP-A4TD-01	33	13	2	24	7	5	14	3
TCGA-MP-A4TE-01	29	77	2	10	0	11	44	0
TCGA-MP-A4TF-01	285	77	22	60	42	33	12	15
TCGA-MP-A4TH-01	24	31	0	24	21	13	19	7
TCGA-MP-A4TI-01	45	13	106	0	0	5	13	131
TCGA-MP-A4TJ-01	33	5	0	33	21	1	11	11
TCGA-MP-A4TK-01	222	65	56	4	22	22	6	45
TCGA-MP-A5C7-01	23	13	2	0	25	7	20	6
TCGA-NJ-A4YF-01	414	245	31	19	23	38	11	0
TCGA-NJ-A4YG-01	45	32	38	5	9	9	30	30
TCGA-NJ-A4YI-01	239	190	26	0	36	23	29	16
TCGA-NJ-A4YP-01	90	25	301	0	0	41	2	232
TCGA-NJ-A4YQ-01	757	351	32	0	183	51	17	0
TCGA-NJ-A55A-01	62	31	7	25	10	0	6	6
TCGA-NJ-A55O-01	103	30	11	2	0	9	10	0
TCGA-NJ-A55R-01	150	52	9	46	28	23	5	10
TCGA-NJ-A7XG-01	4	3	0	21	0	0	13	1
TCGA-O1-A52J-01	91	53	12	0	28	11	16	0
TCGA-S2-AA1A-01	53	66	4	0	4	8	8	1
TCGA-18-3406-01	39	18	79	68	39	19	15	0
TCGA-18-3407-01	4	0	0	27	16	6	20	19
TCGA-18-3408-01	8	16	0	12	35	13	14	0
TCGA-18-3409-01	0	2	29	0	0	4053	0	183
TCGA-18-3410-01	15	41	83	59	39	3	7	0
TCGA-18-3411-01	37	111	21	90	52	34	37	16
TCGA-18-3412-01	8	20	18	71	0	3	10	17
TCGA-18-3414-01	88	14	63	67	49	28	29	44
TCGA-18-3415-01	0	81	58	1	34	24	14	23
TCGA-18-3416-01	107	46	46	143	12	9	24	1
TCGA-18-3417-01	85	81	19	23	53	14	30	47
TCGA-18-3421-01	68	26	45	113	49	29	12	43
TCGA-18-4083-01	115	112	36	131	26	18	20	15
TCGA-18-4721-01	38	47	5	31	32	15	26	31
TCGA-18-5592-01	120	82	27	39	33	22	26	15
TCGA-18-5595-01	20	0	102	0	0	39	21	137
TCGA-21-1070-01	355	99	25	77	69	20	14	28
TCGA-21-1071-01	55	15	19	12	44	19	22	31
TCGA-21-1076-01	109	164	55	0	51	20	8	0
TCGA-21-1077-01	78	36	50	1	48	14	22	46
TCGA-21-1078-01	0	0	51	10	0	0	13	23
TCGA-21-1081-01	48	10	9	52	55	11	54	22
TCGA-21-1082-01	181	40	152	36	30	3	34	17
TCGA-21-1083-01	345	189	126	124	89	28	15	0
TCGA-21-5782-01	90	108	122	80	22	0	14	49
TCGA-21-5783-01	126	13	86	138	31	45	59	31
TCGA-21-5784-01	17	148	25	0	39	18	2	11
TCGA-21-5786-01	210	71	16	106	35	20	22	4
TCGA-21-5787-01	203	180	48	0	15	22	23	17
TCGA-21-A5DI-01	12	16	31	22	67	14	10	0
TCGA-22-0940-01	33	58	12	34	44	24	12	50
TCGA-22-0944-01	46	9	15	25	13	16	15	25
TCGA-22-1000-01	20	0	21	38	10	17	7	9
TCGA-22-1002-01	135	33	10	1	84	10	16	8
TCGA-22-1005-01	122	57	22	53	40	16	7	29
TCGA-22-1011-01	4	0	81	29	6	0	13	0
TCGA-22-1012-01	101	48	41	61	46	17	29	5
TCGA-22-1016-01	178	93	36	66	34	28	14	0
TCGA-22-4591-01	45	21	0	77	34	32	35	25
TCGA-22-4593-01	73	0	22	0	34	25	43	34
TCGA-22-4594-01	181	116	19	49	28	14	32	0
TCGA-22-4595-01	143	0	77	88	45	29	20	0
TCGA-22-4596-01	36	42	5	0	32	19	29	11
TCGA-22-4599-01	92	132	9	53	106	38	19	0
TCGA-22-4601-01	9	96	28	12	31	12	12	34
TCGA-22-4604-01	16	89	17	60	36	29	40	19
TCGA-22-4605-01	0	57	4	0	20	7	9	16
TCGA-22-4607-01	0	7	25	16	17	7	2	10
TCGA-22-4609-01	60	36	4	61	59	5	3	23
TCGA-22-4613-01	229	208	21	107	130	43	15	29
TCGA-22-5471-01	65	55	25	22	61	42	14	14
TCGA-22-5472-01	0	506	0	0	0	0	0	0
TCGA-22-5473-01	239	135	299	63	57	70	60	86
TCGA-22-5474-01	7	15	46	4	11	2	13	11
TCGA-22-5477-01	15	11	113	14	10	1	23	35
TCGA-22-5478-01	61	21	1	43	57	8	26	7
TCGA-22-5479-01	56	102	169	46	84	50	51	85
TCGA-22-5480-01	50	21	15	53	38	13	12	0
TCGA-22-5481-01	88	64	17	85	52	16	21	27
TCGA-22-5482-01	44	59	8	8	35	17	10	29
TCGA-22-5483-01	86	27	14	77	23	16	17	40
TCGA-22-5485-01	84	34	1	19	65	15	21	16
TCGA-22-5489-01	101	64	40	0	56	13	21	12
TCGA-22-5491-01	41	76	157	0	0	15	32	98
TCGA-22-5492-01	79	50	11	18	89	14	16	13
TCGA-22-A5C4-01	174	5	26	93	49	31	57	2
TCGA-33-4532-01	114	88	72	11	80	43	46	43
TCGA-33-4533-01	89	89	33	0	51	39	11	62
TCGA-33-4538-01	11	38	15	64	28	22	23	25
TCGA-33-4547-01	1	7	153	54	0	11	23	0
TCGA-33-4566-01	971	386	94	52	47	42	21	25
TCGA-33-4582-01	48	7	19	83	0	20	31	42
TCGA-33-4583-01	369	79	53	47	125	36	34	0
TCGA-33-4586-01	127	122	15	49	86	12	21	26
TCGA-33-4587-01	78	32	47	39	0	33	21	37
TCGA-33-4589-01	0	5	41	16	0	25	27	24
TCGA-33-6737-01	149	99	255	0	5	31	19	5
TCGA-33-6738-01	131	18	69	93	76	21	16	0
TCGA-33-A4WN-01	17	58	79	12	29	13	18	31
TCGA-33-A5GW-01	31	14	93	55	34	13	9	0
TCGA-33-AAS8-01	74	37	24	83	26	17	27	0
TCGA-33-AASB-01	183	180	28	0	0	14	10	42
TCGA-33-AASD-01	216	9	23	58	91	24	22	13
TCGA-33-AASI-01	156	101	97	55	29	22	20	20
TCGA-33-AASJ-01	30	11	99	0	18	25	23	22
TCGA-33-AASL-01	84	113	68	27	63	18	8	0
TCGA-34-2596-01	93	0	69	79	56	21	13	0
TCGA-34-2600-01	85	40	258	13	31	25	37	82
TCGA-34-2604-01	254	262	22	62	63	33	37	27
TCGA-34-2605-01	138	72	113	53	28	9	20	45
TCGA-34-2608-01	51	0	28	12	48	13	21	18
TCGA-34-2609-01	77	111	8	31	37	13	28	0
TCGA-34-5231-01	220	150	92	93	184	33	47	15
TCGA-34-5232-01	60	10	10	81	0	24	44	26
TCGA-34-5234-01	57	75	2	0	59	16	12	0
TCGA-34-5236-01	71	39	31	55	46	15	10	2
TCGA-34-5239-01	140	29	14	28	22	13	25	38
TCGA-34-5240-01	63	41	26	0	13	21	21	33
TCGA-34-5241-01	62	56	30	17	57	18	17	0
TCGA-34-5927-01	44	82	40	42	33	15	30	38
TCGA-34-5928-01	66	0	219	57	52	20	34	8
TCGA-34-5929-01	76	40	70	44	15	0	11	24
TCGA-34-7107-01	45	32	27	74	32	19	32	61
TCGA-34-8454-01	224	50	370	1	41	0	12	13
TCGA-34-8455-01	303	139	21	109	19	20	3	0
TCGA-34-8456-01	1	11	3	8	8	6	4	8
TCGA-34-A5IX-01	81	87	26	11	69	17	36	25
TCGA-37-3783-01	76	2	267	0	58	19	33	43
TCGA-37-3789-01	61	50	150	46	31	13	16	0
TCGA-37-3792-01	519	172	89	148	121	32	9	31
TCGA-37-4129-01	0	0	0	0	3	0	2	1
TCGA-37-4130-01	673	432	40	69	98	28	60	19
TCGA-37-4132-01	129	102	18	35	56	37	8	0
TCGA-37-4133-01	72	30	26	71	37	11	71	45
TCGA-37-4135-01	105	57	19	111	61	18	19	0
TCGA-37-4141-01	176	30	20	101	26	18	33	1
TCGA-37-5819-01	309	377	37	63	8	38	51	43
TCGA-37-A5EL-01	164	118	63	79	26	32	34	15
TCGA-37-A5EM-01	135	62	39	38	102	37	19	0
TCGA-37-A5EN-01	24	93	20	68	30	16	27	21
TCGA-39-5011-01	385	270	76	0	0	32	11	19
TCGA-39-5016-01	136	96	22	58	38	56	60	15
TCGA-39-5019-01	17	89	14	28	35	15	20	8
TCGA-39-5021-01	52	45	14	13	27	14	10	22
TCGA-39-5022-01	24	0	159	30	33	0	7	0
TCGA-39-5024-01	0	26	91	30	78	22	15	3
TCGA-39-5028-01	27	12	120	0	26	9	22	6
TCGA-39-5029-01	31	0	33	0	66	20	23	9
TCGA-39-5030-01	30	31	67	0	4	3	137	5
TCGA-39-5031-01	81	46	489	0	0	40	15	146
TCGA-39-5034-01	448	57	32	111	57	26	30	18
TCGA-39-5035-01	22	5	62	42	0	20	28	21
TCGA-39-5036-01	109	0	30	50	64	18	36	21
TCGA-39-5037-01	66	66	16	0	63	23	37	28
TCGA-39-5039-01	71	0	4	37	50	23	23	1
TCGA-39-5040-01	301	63	27	82	43	30	29	16
TCGA-43-2576-01	277	181	22	36	70	29	3	37
TCGA-43-2578-01	141	151	22	31	48	18	0	20
TCGA-43-2581-01	685	240	31	68	59	37	20	0
TCGA-43-3394-01	65	0	12	7	74	6	10	0
TCGA-43-3920-01	33	91	86	75	12	15	6	16
TCGA-43-5668-01	422	100	15	119	55	31	40	42
TCGA-43-5670-01	0	14	74	38	9	2	12	21
TCGA-43-6143-01	115	52	36	67	77	13	19	22
TCGA-43-6647-01	69	15	20	23	46	10	16	1
TCGA-43-6770-01	34	56	27	50	61	5	17	21
TCGA-43-6771-01	92	103	11	0	11	14	15	9
TCGA-43-6773-01	0	0	12	26	17	14	7	0
TCGA-43-7656-01	175	0	11	134	64	17	19	9
TCGA-43-7657-01	47	6	11	35	36	6	23	0
TCGA-43-7658-01	49	88	20	0	26	37	26	16
TCGA-43-8115-01	65	20	27	1	98	16	31	0
TCGA-43-8116-01	115	107	81	35	70	18	33	0
TCGA-43-8118-01	339	107	153	25	68	24	28	50
TCGA-43-A474-01	96	226	34	0	30	26	63	0
TCGA-43-A475-01	116	29	35	35	47	18	25	0
TCGA-43-A56U-01	79	35	131	20	37	5	12	0
TCGA-43-A56V-01	89	87	22	0	48	13	9	8
TCGA-46-3765-01	46	52	42	42	0	18	15	77
TCGA-46-3767-01	73	0	10	32	38	8	2	4
TCGA-46-3768-01	88	25	31	104	57	22	2	23
TCGA-46-3769-01	435	155	309	52	68	24	30	73
TCGA-46-6025-01	30	1	43	67	28	8	21	35
TCGA-46-6026-01	62	23	38	7	24	23	38	49
TCGA-51-4079-01	163	114	61	1	45	28	26	72
TCGA-51-4080-01	119	59	8	93	29	12	20	12
TCGA-51-4081-01	45	83	11	21	51	18	12	7
TCGA-51-6867-01	217	166	111	67	159	35	19	8
TCGA-52-7622-01	110	23	5	45	110	8	15	22
TCGA-52-7809-01	37	37	58	77	6	23	28	42
TCGA-52-7810-01	100	25	247	65	39	7	11	41
TCGA-52-7811-01	34	55	13	19	42	14	10	0
TCGA-52-7812-01	137	66	39	40	25	27	13	24
TCGA-56-1622-01	89	87	9	4	38	18	28	14
TCGA-56-5897-01	17	0	45	14	38	1	6	5
TCGA-56-5898-01	15	97	19	0	24	15	8	4
TCGA-56-6545-01	67	102	68	39	22	13	16	39
TCGA-56-6546-01	117	128	11	50	58	32	16	4
TCGA-56-7221-01	72	83	76	49	31	26	16	13
TCGA-56-7222-01	141	67	39	80	96	25	18	23
TCGA-56-7223-01	53	60	18	88	59	37	21	37
TCGA-56-7579-01	77	37	55	17	88	29	14	0
TCGA-56-7580-01	28	41	13	36	36	4	13	0
TCGA-56-7582-01	0	86	8	45	18	16	22	9
TCGA-56-7730-01	136	118	13	48	66	37	44	0
TCGA-56-7731-01	123	84	31	65	98	8	11	23
TCGA-56-7822-01	85	61	183	27	58	20	32	1
TCGA-56-7823-01	136	45	16	46	57	28	20	6
TCGA-56-8082-01	58	66	20	0	58	30	48	1
TCGA-56-8083-01	71	39	2	30	17	11	18	11
TCGA-56-8201-01	56	33	28	5	44	6	16	11
TCGA-56-8304-01	64	117	26	0	65	25	7	0
TCGA-56-8305-01	166	126	37	0	88	29	21	23
TCGA-56-8307-01	225	72	29	86	68	19	26	0
TCGA-56-8308-01	144	90	39	5	78	33	41	5
TCGA-56-8309-01	37	29	12	0	58	7	11	7
TCGA-56-8503-01	26	0	108	39	27	8	1	0
TCGA-56-8504-01	122	0	2	79	43	19	13	13
TCGA-56-8622-01	64	76	24	4	35	20	29	40
TCGA-56-8624-01	39	25	46	0	20	7	21	0
TCGA-56-8625-01	128	86	201	0	16	37	60	78
TCGA-56-8626-01	104	0	41	82	40	20	26	9
TCGA-56-8628-01	182	149	6	47	85	23	8	16
TCGA-56-8629-01	95	0	18	110	0	9	21	25
TCGA-56-A49D-01	67	30	89	39	80	16	39	16
TCGA-56-A4BW-01	50	69	86	15	47	8	15	0
TCGA-56-A4BY-01	29	40	2	37	34	9	11	26
TCGA-56-A4ZJ-01	62	0	9	18	39	12	4	0
TCGA-56-A4ZK-01	17	78	35	96	43	12	9	6
TCGA-56-A5DS-01	51	36	53	0	39	28	26	30
TCGA-56-A62T-01	249	185	36	41	41	43	35	0
TCGA-58-8386-01	51	74	25	36	68	17	22	21
TCGA-58-8387-01	20	40	71	21	17	12	28	25
TCGA-58-8388-01	84	0	10	53	38	12	15	14
TCGA-58-8391-01	86	73	8	143	54	29	25	11
TCGA-58-8393-01	11	0	243	0	0	51	11	25
TCGA-58-A46J-01	65	29	25	29	41	12	16	0
TCGA-58-A46K-01	11	12	90	0	28	4	19	31
TCGA-58-A46L-01	67	80	34	45	12	8	20	14
TCGA-58-A46M-01	174	29	37	23	70	48	60	91
TCGA-58-A46N-01	71	21	4	73	25	18	17	35
TCGA-60-2695-01	76	33	24	49	51	17	22	0
TCGA-60-2697-01	12	0	0	0	0	0	2	0
TCGA-60-2698-01	183	109	825	95	47	56	26	54
TCGA-60-2703-01	112	36	49	56	52	13	19	29
TCGA-60-2704-01	48	20	38	9	66	21	38	12
TCGA-60-2707-01	26	18	38	0	33	8	11	7
TCGA-60-2708-01	66	0	46	50	40	11	41	4
TCGA-60-2709-01	59	24	9	45	40	14	4	16
TCGA-60-2710-01	41	41	5	42	46	16	30	33
TCGA-60-2711-01	20	52	17	37	7	11	13	0
TCGA-60-2712-01	24	19	17	0	11	6	16	19
TCGA-60-2713-01	75	16	37	100	35	34	15	12
TCGA-60-2714-01	496	289	121	0	62	27	81	24
TCGA-60-2715-01	11	32	14	2	32	9	35	25
TCGA-60-2716-01	0	2	2	0	0	2	14	2
TCGA-60-2719-01	76	7	14	20	72	11	47	33
TCGA-60-2720-01	140	65	156	102	55	6	0	0
TCGA-60-2721-01	2	15	129	50	27	16	14	17
TCGA-60-2722-01	93	31	60	43	94	28	19	24
TCGA-60-2723-01	94	76	9	94	38	21	16	6
TCGA-60-2724-01	189	97	18	0	94	35	12	0
TCGA-60-2725-01	31	51	16	44	43	1	3	0
TCGA-60-2726-01	61	116	43	53	61	20	25	49
TCGA-63-5128-01	92	70	16	62	69	24	12	30
TCGA-63-5131-01	101	0	57	101	50	19	22	44
TCGA-63-6202-01	222	41	17	32	37	19	31	17
TCGA-63-7020-01	82	17	10	28	59	7	10	14
TCGA-63-7021-01	47	82	23	8	94	14	8	32
TCGA-63-7022-01	70	0	20	50	51	14	12	22
TCGA-63-7023-01	70	0	14	0	64	6	17	12
TCGA-63-A5M9-01	17	18	9	0	26	16	30	19
TCGA-63-A5MB-01	97	72	34	76	53	32	41	10
TCGA-63-A5MG-01	13	53	13	3	34	4	20	0
TCGA-63-A5MH-01	13	58	106	5	56	15	14	16
TCGA-63-A5MI-01	13	37	73	51	57	13	23	0
TCGA-63-A5MJ-01	46	39	8	39	56	17	36	2
TCGA-63-A5ML-01	89	46	28	32	38	24	30	19
TCGA-63-A5MM-01	89	0	28	0	3	0	1290	0
TCGA-63-A5MN-01	3	0	3	7	0	3	13	19
TCGA-63-A5MP-01	34	38	0	67	22	22	39	12
TCGA-63-A5MR-01	49	0	63	12	6	18	18	59
TCGA-63-A5MS-01	125	14	138	74	101	16	20	0
TCGA-63-A5MT-01	19	77	101	0	65	1	24	11
TCGA-63-A5MU-01	58	0	55	34	40	25	32	29
TCGA-63-A5MV-01	21	58	11	0	8	9	14	32
TCGA-63-A5MW-01	70	161	56	126	36	28	42	67
TCGA-63-A5MY-01	55	39	18	56	15	9	16	9
TCGA-66-2727-01	102	0	26	30	55	15	18	5
TCGA-66-2734-01	101	57	3	0	50	14	9	15
TCGA-66-2742-01	61	67	6	11	83	2	31	19
TCGA-66-2744-01	102	0	38	44	40	14	12	0
TCGA-66-2754-01	38	41	26	101	29	38	29	44
TCGA-66-2755-01	87	87	7	12	70	12	7	7
TCGA-66-2756-01	255	152	24	52	83	19	23	25
TCGA-66-2757-01	81	119	25	27	47	12	5	2
TCGA-66-2758-01	60	25	107	165	46	11	12	0
TCGA-66-2759-01	107	67	107	95	67	37	60	7
TCGA-66-2763-01	218	0	42	112	60	27	27	8
TCGA-66-2765-01	6	24	5	29	15	10	14	9
TCGA-66-2766-01	129	72	110	0	22	26	32	116
TCGA-66-2767-01	127	56	29	66	49	32	39	16
TCGA-66-2769-01	82	5	53	205	78	8	20	0
TCGA-66-2770-01	74	93	14	8	35	25	36	33
TCGA-66-2771-01	70	23	85	36	42	10	13	48
TCGA-66-2773-01	48	48	412	0	0	57	34	159
TCGA-66-2777-01	33	8	11	57	29	31	24	19
TCGA-66-2778-01	0	18	70	22	19	10	17	29
TCGA-66-2780-01	15	38	22	66	18	12	8	0
TCGA-66-2781-01	21	53	18	30	7	7	6	25
TCGA-66-2782-01	142	90	74	41	54	41	13	11
TCGA-66-2783-01	92	27	36	28	53	38	22	12
TCGA-66-2785-01	133	0	939	296	99	0	0	0
TCGA-66-2786-01	34	29	71	36	57	11	25	20
TCGA-66-2787-01	201	142	34	97	44	23	4	27
TCGA-66-2788-01	48	83	49	35	13	17	7	4
TCGA-66-2789-01	103	48	38	116	94	25	12	0
TCGA-66-2791-01	54	42	72	73	77	27	22	15
TCGA-66-2792-01	31	0	1	79	7	19	25	15
TCGA-66-2793-01	87	56	6	103	83	20	23	6
TCGA-66-2794-01	17	38	69	17	17	11	34	0
TCGA-66-2795-01	99	86	28	42	27	27	39	15
TCGA-66-2800-01	101	0	6	36	33	24	35	23
TCGA-68-7755-01	66	96	21	47	31	29	40	8
TCGA-68-7756-01	49	9	5	19	4	3	18	11
TCGA-68-7757-01	184	65	9	24	46	4	26	20
TCGA-68-8250-01	132	0	18	85	93	16	17	15
TCGA-68-8251-01	9	30	155	67	0	26	104	0
TCGA-68-A59J-01	131	81	108	52	41	22	17	16
TCGA-6A-AB49-01	170	168	28	45	46	21	14	0
TCGA-70-6722-01	221	26	27	29	0	25	12	23
TCGA-70-6723-01	31	0	0	40	25	17	20	7
TCGA-77-6842-01	118	84	50	63	107	15	23	0
TCGA-77-6843-01	11	42	36	41	62	11	21	0
TCGA-77-6844-01	74	0	30	56	41	27	15	3
TCGA-77-6845-01	76	23	24	78	52	19	6	14
TCGA-77-7139-01	33	73	11	0	36	19	22	42
TCGA-77-7140-01	27	10	42	100	15	13	13	9
TCGA-77-7141-01	157	12	390	208	82	0	23	0
TCGA-77-7142-01	91	59	39	4	39	30	61	8
TCGA-77-7335-01	55	2	78	73	32	13	27	12
TCGA-77-7337-01	93	42	37	90	78	29	19	37
TCGA-77-7338-01	19	19	50	33	25	1	24	0
TCGA-77-7463-01	182	117	44	9	89	25	19	3
TCGA-77-7465-01	107	111	15	121	55	35	27	11
TCGA-77-8007-01	16	35	8	12	7	6	19	16
TCGA-77-8008-01	48	76	0	9	42	17	11	17
TCGA-77-8009-01	29	26	16	13	21	26	25	56
TCGA-77-8128-01	117	75	20	26	51	16	38	35
TCGA-77-8130-01	58	12	4	44	43	15	33	17
TCGA-77-8131-01	13	0	15	34	14	4	7	0
TCGA-77-8133-01	175	79	12	37	66	42	37	23
TCGA-77-8136-01	79	51	332	58	31	0	12	0
TCGA-77-8138-01	8	49	7	5	34	11	12	0
TCGA-77-8139-01	79	0	27	77	28	13	30	9
TCGA-77-8140-01	89	102	72	85	32	12	8	57
TCGA-77-8143-01	28	52	14	21	37	9	22	0
TCGA-77-8144-01	115	151	37	33	66	34	22	24
TCGA-77-8145-01	8	20	22	31	40	11	18	0
TCGA-77-8146-01	40	45	11	43	26	23	11	5
TCGA-77-8148-01	78	11	3	90	37	33	49	28
TCGA-77-8150-01	11	72	12	13	9	4	28	0
TCGA-77-8153-01	45	43	16	4	82	11	21	0
TCGA-77-8154-01	51	39	8	67	2	19	24	46
TCGA-77-8156-01	97	19	12	38	47	27	31	0
TCGA-77-A5FZ-01	1	0	0	0	0	0	0	0
TCGA-77-A5G1-01	63	19	8	41	24	7	7	32
TCGA-77-A5G3-01	261	127	107	95	61	70	50	5
TCGA-77-A5G6-01	244	109	22	153	6	21	31	28
TCGA-77-A5G7-01	21	9	8	0	46	3	14	27
TCGA-77-A5G8-01	37	85	11	31	54	33	27	0
TCGA-77-A5GA-01	27	54	13	8	22	19	35	16
TCGA-77-A5GB-01	6	7	84	14	14	14	18	14
TCGA-77-A5GF-01	43	0	23	37	8	14	14	7
TCGA-77-A5GH-01	65	52	74	24	47	24	25	32
TCGA-79-5596-01	75	34	3	49	48	18	16	8
TCGA-85-6175-01	0	12	3	6	0	7	18	8
TCGA-85-6560-01	111	66	45	85	138	19	53	1
TCGA-85-6561-01	36	93	52	36	30	17	10	31
TCGA-85-6798-01	74	10	44	86	80	12	31	4
TCGA-85-7696-01	42	26	26	51	26	36	32	24
TCGA-85-7697-01	93	42	29	23	63	34	22	36
TCGA-85-7698-01	24	0	23	35	38	16	15	16
TCGA-85-7699-01	41	19	9	79	42	7	26	20
TCGA-85-7710-01	43	0	48	43	42	13	17	38
TCGA-85-7843-01	51	31	58	58	66	10	19	0
TCGA-85-7844-01	58	22	0	16	73	17	25	5
TCGA-85-7950-01	146	0	53	0	59	15	20	35
TCGA-85-8048-01	38	19	14	5	32	15	23	6
TCGA-85-8049-01	70	48	13	23	21	18	27	47
TCGA-85-8052-01	28	7	3	15	41	15	23	24
TCGA-85-8070-01	66	42	28	58	36	8	20	19
TCGA-85-8071-01	156	73	26	69	65	28	27	38
TCGA-85-8072-01	45	0	5	72	34	13	28	30
TCGA-85-8276-01	51	74	37	23	127	24	15	0
TCGA-85-8277-01	35	63	30	53	0	29	26	65
TCGA-85-8287-01	54	62	32	51	64	13	18	23
TCGA-85-8288-01	32	84	13	32	46	20	49	29
TCGA-85-8350-01	161	64	35	9	27	31	25	48
TCGA-85-8351-01	8	62	16	0	58	5	30	8
TCGA-85-8352-01	123	0	45	95	31	22	11	0
TCGA-85-8353-01	38	52	9	1	70	14	17	21
TCGA-85-8354-01	36	21	71	54	32	11	26	20
TCGA-85-8355-01	48	49	0	92	17	18	10	48
TCGA-85-8479-01	22	0	2	34	25	20	30	15
TCGA-85-8481-01	119	101	26	0	99	17	22	4
TCGA-85-8580-01	111	46	5	34	81	20	25	20
TCGA-85-8582-01	213	36	22	74	10	16	21	2
TCGA-85-8584-01	132	91	31	16	15	18	11	16
TCGA-85-8664-01	91	12	29	68	33	11	25	12
TCGA-85-8666-01	42	115	34	24	42	26	9	4
TCGA-85-A4CL-01	46	0	622	0	0	86	17	263
TCGA-85-A4CN-01	41	63	5	17	53	8	20	32
TCGA-85-A4JB-01	194	112	26	83	110	38	5	18
TCGA-85-A4JC-01	63	37	97	41	45	21	8	13
TCGA-85-A4PA-01	2	1	0	0	0	0	10	0
TCGA-85-A4QQ-01	34	24	230	0	66	19	17	6
TCGA-85-A4QR-01	26	39	45	1	86	17	45	20
TCGA-85-A50M-01	36	2	9	16	0	7	14	20
TCGA-85-A50Z-01	242	49	61	66	128	20	5	0
TCGA-85-A510-01	47	102	3	0	0	17	16	0
TCGA-85-A511-01	106	39	27	17	29	13	8	25
TCGA-85-A512-01	21	54	37	0	55	11	5	17
TCGA-85-A513-01	0	0	0	14	0	6	6	2
TCGA-85-A53L-01	55	46	6	117	2	6	12	0
TCGA-85-A5B5-01	162	55	1	133	45	17	13	40
TCGA-90-7766-01	15	31	14	13	12	3	14	33
TCGA-90-7767-01	33	16	8	12	12	10	14	33
TCGA-90-7769-01	269	59	21	96	53	44	33	54
TCGA-90-7964-01	127	181	124	0	45	51	18	49
TCGA-90-A4ED-01	0	0	0	0	0	2732	8	0
TCGA-90-A4EE-01	97	13	131	26	55	46	23	62
TCGA-90-A59Q-01	187	76	6	34	6	14	22	9
TCGA-92-7340-01	124	24	145	141	70	19	34	0
TCGA-92-7341-01	20	49	11	0	47	18	51	19
TCGA-92-8063-01	130	74	15	115	75	25	4	2
TCGA-92-8064-01	61	51	5	44	38	30	29	15
TCGA-92-8065-01	0	9	233	0	0	29	13	72
TCGA-94-7033-01	0	2	51	76	1	6	20	0
TCGA-94-7557-01	0	14	52	0	25	26	17	5
TCGA-94-7943-01	34	13	99	0	0	40	16	51
TCGA-94-8035-01	77	20	36	8	35	15	25	35
TCGA-94-8490-01	146	0	31	0	556	28	306	67
TCGA-94-8491-01	138	48	115	281	49	11	14	23
TCGA-94-A4VJ-01	180	125	45	33	73	22	29	5
TCGA-94-A5I4-01	61	79	15	52	41	19	25	21
TCGA-94-A5I6-01	75	11	19	15	47	17	23	7
TCGA-96-7544-01	122	68	87	85	100	8	28	0
TCGA-96-7545-01	5	46	9	0	47	13	13	16
TCGA-96-8169-01	19	46	8	65	46	14	16	0
TCGA-96-8170-01	101	38	91	0	62	12	14	13
TCGA-96-A4JK-01	192	69	82	123	20	45	44	59
TCGA-96-A4JL-01	0	0	3	10	0	13	41	5
TCGA-98-7454-01	78	50	36	40	8	17	9	23
TCGA-98-8020-01	0	20	42	23	0	0	22	11
TCGA-98-8021-01	110	28	761	0	0	84	15	292
TCGA-98-8022-01	40	21	55	107	47	8	29	0
TCGA-98-8023-01	46	64	11	28	63	23	10	6
TCGA-98-A538-01	275	187	108	128	36	38	16	54
TCGA-98-A539-01	75	17	38	26	29	24	11	8
TCGA-98-A53A-01	149	71	26	4	80	23	19	19
TCGA-98-A53B-01	22	10	24	41	54	11	13	15
TCGA-98-A53C-01	0	0	0	0	4	0	0	0
TCGA-98-A53H-01	26	0	1	5	3	2	0	0
TCGA-98-A53I-01	76	133	35	102	30	31	30	52
TCGA-98-A53J-01	5	39	18	0	0	13	14	55
TCGA-J1-A4AH-01	44	0	48	42	15	20	16	49
TCGA-L3-A4E7-01	50	0	1	21	26	3	16	9
TCGA-L3-A524-01	147	79	12	71	79	14	21	11
TCGA-LA-A446-01	127	81	40	67	5	36	22	41
TCGA-LA-A7SW-01	0	0	35	34	17	0	24	13
TCGA-MF-A522-01	77	6	330	0	0	57	36	250
TCGA-NC-A5HD-01	151	105	43	141	95	25	6	0
TCGA-NC-A5HE-01	100	24	26	5	63	21	14	0
TCGA-NC-A5HF-01	98	40	28	87	36	3	23	0
TCGA-NC-A5HG-01	67	92	115	219	46	146	24	77
TCGA-NC-A5HH-01	153	0	7	122	59	32	22	41
TCGA-NC-A5HI-01	146	188	81	4	28	11	25	61
TCGA-NC-A5HJ-01	232	108	25	57	46	19	18	0
TCGA-NC-A5HK-01	141	36	11	76	27	10	17	24
TCGA-NC-A5HL-01	50	18	10	78	15	19	27	53
TCGA-NC-A5HM-01	51	114	24	66	56	26	13	4
TCGA-NC-A5HN-01	151	115	12	200	93	84	27	58
