Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-C8-A1HK-01	0	9	1	12	33	9	9	0
TCGA-C8-A1HL-01	1	7	13	12	0	1	1	2
TCGA-C8-A1HM-01	20	21	0	23	349	1	29	5
TCGA-C8-A1HN-01	4	9	26	22	2	3	1	3
TCGA-C8-A1HO-01	0	7	21	6	9	2	3	1
TCGA-C8-A26V-01	2	1	10	14	51	4	10	4
TCGA-C8-A26W-01	11	1	5	7	26	8	11	0
TCGA-C8-A26X-01	0	11	28	21	4	3	6	2
TCGA-C8-A26Y-01	68	53	53	0	623	14	67	38
TCGA-C8-A26Z-01	8	8	3	24	0	0	3	3
TCGA-C8-A273-01	0	3	9	7	0	0	3	2
TCGA-C8-A274-01	22	12	22	15	179	9	22	0
TCGA-C8-A275-01	21	0	0	10	92	5	13	1
TCGA-C8-A278-01	0	0	14	13	14	5	7	0
TCGA-C8-A27A-01	3	3	11	7	6	0	7	3
TCGA-C8-A27B-01	0	27	0	11	98	13	3	10
TCGA-C8-A3M7-01	31	0	33	19	108	0	30	0
TCGA-C8-A3M8-01	0	3	18	15	12	10	4	0
TCGA-C8-A8HP-01	19	1	7	13	193	0	40	0
TCGA-C8-A8HQ-01	18	0	44	12	245	0	53	0
TCGA-C8-A8HR-01	6	0	14	17	3	7	1	12
TCGA-C8-A9FZ-01	2	1	0	18	5	3	0	0
TCGA-D8-A13Y-01	14	2	11	13	19	13	3	7
TCGA-D8-A13Z-01	0	22	22	26	18	0	4	11
TCGA-D8-A140-01	17	12	30	32	20	14	8	1
TCGA-D8-A141-01	0	2	11	7	0	0	1	0
TCGA-D8-A142-01	3	18	53	50	15	4	7	16
TCGA-D8-A143-01	5	19	13	19	2	1	0	2
TCGA-D8-A145-01	0	2	15	19	3	8	0	0
TCGA-D8-A146-01	5	0	5	14	2	7	7	1
TCGA-D8-A147-01	13	50	9	10	74	15	7	22
TCGA-D8-A1J8-01	89	25	13	135	496	117	86	0
TCGA-D8-A1J9-01	30	10	0	0	190	0	41	7
TCGA-D8-A1JB-01	4	14	18	7	5	7	2	6
TCGA-D8-A1JC-01	13	0	11	12	66	4	15	1
TCGA-D8-A1JD-01	0	34	27	12	25	12	7	5
TCGA-D8-A1JE-01	1	11	2	15	3	7	0	1
TCGA-D8-A1JF-01	1	1	9	18	6	11	3	0
TCGA-D8-A1JG-01	13	41	0	38	14	0	37	26
TCGA-D8-A1JH-01	0	3	8	6	1	4	1	1
TCGA-D8-A1JI-01	3	6	18	5	0	8	2	0
TCGA-D8-A1JJ-01	8	0	17	14	39	6	11	3
TCGA-D8-A1JK-01	6	48	93	16	21	39	6	20
TCGA-D8-A1JL-01	3	36	28	10	13	25	6	6
TCGA-D8-A1JM-01	1	19	12	12	2	1	6	0
TCGA-D8-A1JN-01	26	1	26	8	110	0	37	0
TCGA-D8-A1JP-01	0	35	45	0	15	25	3	12
TCGA-D8-A1JS-01	8	5	0	9	1	5	1	0
TCGA-D8-A1JT-01	2	2	22	15	0	0	0	0
TCGA-D8-A1JU-01	0	0	8	6	0	5	1	0
TCGA-D8-A1X5-01	3	14	6	20	8	6	2	7
TCGA-D8-A1X6-01	0	0	19	20	1	0	1	1
TCGA-D8-A1X7-01	8	6	1	10	2	2	3	0
TCGA-D8-A1X9-01	0	51	14	8	10	15	0	4
TCGA-D8-A1XA-01	0	5	8	6	0	5	3	1
TCGA-D8-A1XB-01	1	1	13	19	6	4	6	0
TCGA-D8-A1XC-01	0	0	15	13	1	4	1	0
TCGA-D8-A1XF-01	0	10	2	25	4	0	10	0
TCGA-D8-A1XG-01	0	8	4	4	0	8	3	0
TCGA-D8-A1XK-01	0	59	0	173	8	976	2	82
TCGA-D8-A1XL-01	0	35	19	14	10	17	7	8
TCGA-D8-A1XM-01	0	0	25	9	17	0	13	0
TCGA-D8-A1XO-01	0	2	12	5	9	0	0	1
TCGA-D8-A1XQ-01	0	101	122	275	33	426	31	43
TCGA-D8-A1XR-01	0	2	5	13	2	8	1	1
TCGA-D8-A1XS-01	0	5	3	7	4	0	7	0
TCGA-D8-A1XT-01	3	3	16	15	4	0	2	2
TCGA-D8-A1XU-01	7	2	8	6	9	3	0	0
TCGA-D8-A1XV-01	0	3	14	13	4	2	0	0
TCGA-D8-A1XW-01	0	20	39	15	17	14	3	14
TCGA-D8-A1XY-01	3	6	13	28	6	0	3	0
TCGA-D8-A1XZ-01	0	7	16	50	13	0	9	1
TCGA-D8-A1Y0-01	8	28	1	10	16	13	2	3
TCGA-D8-A1Y1-01	0	0	42	157	16	6	12	0
TCGA-D8-A1Y2-01	0	0	4	6	9	0	3	0
TCGA-D8-A1Y3-01	0	0	32	29	0	0	3	3
TCGA-D8-A27E-01	0	3	3	1	1	1	2	0
TCGA-D8-A27F-01	0	23	12	5	16	11	1	2
TCGA-D8-A27G-01	153	0	0	0	919	0	104	0
TCGA-D8-A27H-01	0	27	23	12	76	19	0	3
TCGA-D8-A27I-01	0	3	6	11	9	4	3	0
TCGA-D8-A27K-01	0	0	10	8	0	1	1	1
TCGA-D8-A27L-01	11	0	11	9	16	0	6	0
TCGA-D8-A27M-01	0	33	7	13	18	6	8	5
TCGA-D8-A27N-01	3	11	9	27	3	0	6	1
TCGA-D8-A27P-01	3	3	4	12	1	6	1	0
TCGA-D8-A27R-01	0	2	18	5	4	1	5	0
TCGA-D8-A27T-01	0	2	9	15	3	0	1	1
TCGA-D8-A27V-01	37	7	0	6	155	3	27	0
TCGA-D8-A27W-01	0	0	11	34	5	0	4	1
TCGA-D8-A3Z6-01	1	0	12	12	5	5	1	1
TCGA-D8-A4Z1-01	13	0	0	3	22	0	8	0
TCGA-D8-A73U-01	35	0	33	8	111	4	16	0
TCGA-D8-A73W-01	0	0	16	26	4	0	0	6
TCGA-D8-A73X-01	0	3	16	17	3	8	5	0
TCGA-E2-A105-01	0	0	36	18	6	7	0	0
TCGA-E2-A107-01	4	0	9	10	4	4	4	1
TCGA-E2-A108-01	0	3	31	4	128	11	9	0
TCGA-E2-A109-01	2	27	22	23	0	4	4	2
TCGA-E2-A10A-01	1	2	12	5	7	1	0	0
TCGA-E2-A10B-01	2	3	16	9	27	7	6	3
TCGA-E2-A10C-01	68	0	12	0	381	0	58	0
TCGA-E2-A10F-01	5	1	2	14	4	2	2	0
TCGA-E2-A14N-01	3	18	32	9	23	5	7	12
TCGA-E2-A14O-01	0	3	12	12	0	0	9	0
TCGA-E2-A14P-01	16	10	14	29	22	7	13	1
TCGA-E2-A14Q-01	0	0	20	13	4	0	0	3
TCGA-E2-A14R-01	0	35	36	13	21	23	6	9
TCGA-E2-A14T-01	0	0	6	14	8	1	6	8
TCGA-E2-A14V-01	3	4	22	26	59	4	16	7
TCGA-E2-A14W-01	8	30	14	9	16	12	6	7
TCGA-E2-A14X-01	0	0	6	20	6	0	5	0
TCGA-E2-A14Y-01	0	0	14	8	26	2	0	0
TCGA-E2-A14Z-01	3	15	30	7	23	0	12	5
TCGA-E2-A150-01	0	10	14	27	7	8	7	18
TCGA-E2-A152-01	11	9	4	3	108	3	33	0
TCGA-E2-A153-01	6	0	0	13	4	1	2	0
TCGA-E2-A154-01	0	20	8	19	1	0	9	1
TCGA-E2-A155-01	1	8	27	19	12	7	5	2
TCGA-E2-A156-01	0	3	11	3	4	2	1	1
TCGA-E2-A158-01	0	32	24	13	6	11	3	8
TCGA-E2-A159-01	23	13	0	14	138	2	4	7
TCGA-E2-A15A-01	0	11	23	16	5	0	0	7
TCGA-E2-A15C-01	3	4	15	23	1	3	1	0
TCGA-E2-A15D-01	0	0	4	16	1	6	3	4
TCGA-E2-A15E-01	0	6	5	13	7	9	0	0
TCGA-E2-A15F-01	8	0	0	15	0	4	0	1
TCGA-E2-A15G-01	7	10	21	15	3	9	7	1
TCGA-E2-A15H-01	4	4	5	16	0	3	1	0
TCGA-E2-A15I-01	4	5	13	17	3	0	0	1
TCGA-E2-A15J-01	2	5	2	12	0	1	0	0
TCGA-E2-A15K-01	14	11	0	23	1	2	1	1
TCGA-E2-A15L-01	0	0	7	17	4	4	2	0
TCGA-E2-A15M-01	6	13	22	28	31	3	4	1
TCGA-E2-A15O-01	1	4	10	11	1	2	3	2
TCGA-E2-A15P-01	5	0	7	12	0	4	0	0
TCGA-E2-A15R-01	9	5	7	19	1	0	6	0
TCGA-E2-A15S-01	3	9	19	9	10	11	0	7
TCGA-E2-A15T-01	2	2	13	14	2	5	2	0
TCGA-E2-A1AZ-01	0	24	0	7	27	5	16	0
TCGA-E2-A1B0-01	6	2	1	17	7	15	10	2
TCGA-E2-A1B1-01	12	0	7	11	33	0	2	1
TCGA-E2-A1B4-01	1	4	16	7	5	3	6	0
TCGA-E2-A1B5-01	4	0	7	9	16	2	6	2
TCGA-E2-A1B6-01	0	16	13	18	4	4	0	1
TCGA-E2-A1BC-01	4	12	2	16	3	4	0	0
TCGA-E2-A1BD-01	0	6	15	18	0	0	4	0
TCGA-E2-A1IE-01	1	6	8	8	0	3	1	3
TCGA-E2-A1IF-01	0	4	7	6	0	6	1	0
TCGA-E2-A1IG-01	4	0	24	12	4	2	11	0
TCGA-E2-A1IH-01	7	5	7	12	36	12	3	3
TCGA-E2-A1II-01	0	1	8	15	2	1	0	7
TCGA-E2-A1IJ-01	2	3	1	9	0	0	0	3
TCGA-E2-A1IK-01	0	3	0	4	1	3	6	0
TCGA-E2-A1IL-01	5	6	0	11	0	1	5	3
TCGA-E2-A1IN-01	6	7	28	13	172	7	15	0
TCGA-E2-A1IO-01	0	0	3	8	1	0	3	1
TCGA-E2-A1IU-01	0	4	10	3	4	0	10	0
TCGA-E2-A1L6-01	0	0	10	3	0	6	9	0
TCGA-E2-A1L7-01	0	25	21	8	5	10	1	11
TCGA-E2-A1L8-01	8	4	0	10	7	9	0	0
TCGA-E2-A1L9-01	2	5	3	8	2	4	3	1
TCGA-E2-A1LA-01	0	16	35	12	10	22	1	11
TCGA-E2-A1LB-01	0	4	11	5	25	3	6	1
TCGA-E2-A1LG-01	14	1	0	7	174	0	21	2
TCGA-E2-A1LH-01	0	56	41	16	73	21	4	20
TCGA-E2-A1LI-01	1	13	3	3	13	1	3	0
TCGA-E2-A1LK-01	0	0	0	39	3	0	10	2
TCGA-E2-A1LL-01	0	9	15	15	7	6	0	9
TCGA-E2-A2P6-01	18	0	39	16	88	0	25	0
TCGA-E2-A56Z-01	6	0	12	20	0	12	6	4
TCGA-E2-A570-01	10	0	4	13	0	1	0	2
TCGA-E2-A572-01	0	0	6	14	4	5	0	0
TCGA-E2-A573-01	0	10	10	22	8	11	3	8
TCGA-E2-A574-01	25	5	9	30	60	2	21	4
TCGA-E2-A576-01	8	8	17	31	0	1	4	1
TCGA-E2-A9RU-01	1	0	26	42	18	0	15	5
TCGA-E9-A1N3-01	0	12	2	6	4	3	0	4
TCGA-E9-A1N4-01	0	2	2	9	13	1	7	0
TCGA-E9-A1N5-01	0	0	5	5	16	12	1	0
TCGA-E9-A1N8-01	0	5	0	1	11	10	8	1
TCGA-E9-A1N9-01	0	10	24	18	7	3	2	2
TCGA-E9-A1NA-01	17	44	0	16	24	6	6	4
TCGA-E9-A1NE-01	2	16	19	10	7	6	0	2
TCGA-E9-A1NF-01	16	0	13	7	15	3	7	0
TCGA-E9-A1NG-01	0	2	11	6	0	1	1	0
TCGA-E9-A1NH-01	0	0	15	9	2	9	0	2
TCGA-E9-A1QZ-01	0	8	4	6	0	4	1	0
TCGA-E9-A1R0-01	3	0	6	14	7	0	5	0
TCGA-E9-A1R2-01	0	15	13	7	16	13	1	1
TCGA-E9-A1R3-01	3	4	0	9	2	4	3	0
TCGA-E9-A1R4-01	10	11	28	10	77	3	13	1
TCGA-E9-A1R5-01	7	9	4	17	4	5	3	2
TCGA-E9-A1R6-01	0	5	6	11	1	2	8	3
TCGA-E9-A1R7-01	6	7	22	10	8	5	0	5
TCGA-E9-A1RA-01	4	1	8	5	2	0	1	4
TCGA-E9-A1RB-01	0	9	11	11	0	7	0	0
TCGA-E9-A1RC-01	4	8	3	25	0	7	6	2
TCGA-E9-A1RD-01	2	0	7	7	6	0	1	0
TCGA-E9-A1RE-01	3	0	17	32	1	8	5	0
TCGA-E9-A1RF-01	0	45	44	36	26	9	7	3
TCGA-E9-A1RG-01	3	5	9	8	9	6	1	0
TCGA-E9-A1RH-01	3	15	39	21	13	10	7	3
TCGA-E9-A1RI-01	5	5	4	8	3	2	1	1
TCGA-E9-A226-01	6	0	0	12	46	1	14	0
TCGA-E9-A227-01	1	6	4	2	4	0	2	0
TCGA-E9-A228-01	5	1	7	25	11	0	0	3
TCGA-E9-A229-01	0	0	9	11	7	0	0	3
TCGA-E9-A22A-01	0	7	10	7	10	1	1	0
TCGA-E9-A22B-01	4	0	28	21	10	0	5	8
TCGA-E9-A22D-01	2	0	0	22	5	0	10	1
TCGA-E9-A22E-01	0	24	39	16	42	6	1	16
TCGA-E9-A22G-01	0	32	27	7	9	29	2	11
TCGA-E9-A22H-01	1	0	8	14	1	0	2	0
TCGA-E9-A243-01	4	19	6	11	23	19	3	4
TCGA-E9-A244-01	0	28	39	31	6	9	0	8
TCGA-E9-A245-01	0	9	7	0	0	3	2	2
TCGA-E9-A247-01	1	1	0	39	1	1	3	1
TCGA-E9-A248-01	3	3	1	15	5	0	1	0
TCGA-E9-A249-01	0	6	0	15	1	0	3	0
TCGA-E9-A24A-01	0	6	5	6	0	0	3	2
TCGA-E9-A295-01	0	42	10	38	7	0	7	5
TCGA-E9-A2JS-01	0	14	26	38	0	0	9	2
TCGA-E9-A2JT-01	0	1	0	0	25	0	1	1
TCGA-E9-A3HO-01	4	19	20	3	8	13	2	3
TCGA-E9-A3QA-01	1	16	14	3	24	2	2	0
TCGA-E9-A3X8-01	2	0	20	7	5	0	0	3
TCGA-E9-A54Y-01	3	0	20	15	14	1	4	1
TCGA-E9-A5FK-01	3	4	12	12	2	4	0	2
TCGA-E9-A5FL-01	0	33	30	16	26	16	7	5
TCGA-E9-A5UO-01	0	7	14	14	1	2	0	0
TCGA-E9-A6HE-01	0	0	9	8	0	1	3	1
TCGA-EW-A1IW-01	5	0	47	14	56	0	4	1
TCGA-EW-A1IX-01	5	7	0	0	25	4	1	0
TCGA-EW-A1IY-01	10	0	0	1	12	4	11	0
TCGA-EW-A1IZ-01	11	24	16	222	0	123	37	2
TCGA-EW-A1J1-01	1	7	0	11	0	0	2	2
TCGA-EW-A1J3-01	0	0	20	5	1	3	0	1
TCGA-EW-A1J5-01	61	0	38	0	396	0	45	0
TCGA-EW-A1J6-01	0	11	20	12	1	0	0	0
TCGA-EW-A1OV-01	11	0	35	3	77	0	14	0
TCGA-EW-A1OX-01	0	1	4	6	7	1	2	0
TCGA-EW-A1OZ-01	7	1	15	29	9	0	4	11
TCGA-EW-A1P0-01	0	7	9	3	0	5	1	3
TCGA-EW-A1P1-01	0	1	1	1	0	0	0	0
TCGA-EW-A1P3-01	0	0	21	5	0	1	1	0
TCGA-EW-A1P4-01	0	8	15	14	12	20	4	4
TCGA-EW-A1P5-01	0	1	0	15	2	0	1	1
TCGA-EW-A1P6-01	0	0	15	8	0	2	1	0
TCGA-EW-A1P7-01	0	5	7	1	0	5	0	1
TCGA-EW-A1P8-01	9	7	0	14	0	5	3	1
TCGA-EW-A1PA-01	4	6	6	8	4	2	11	0
TCGA-EW-A1PB-01	0	32	39	5	93	6	4	3
TCGA-EW-A1PD-01	18	27	2	5	20	15	0	6
TCGA-EW-A1PE-01	6	5	1	11	5	4	2	4
TCGA-EW-A1PG-01	0	0	0	2	0	3	6	0
TCGA-EW-A1PH-01	8	7	2	22	7	5	7	4
TCGA-EW-A2FR-01	7	4	13	13	13	2	2	0
TCGA-EW-A2FS-01	6	6	7	14	1	8	0	3
TCGA-EW-A2FV-01	3	5	8	5	0	4	7	0
TCGA-EW-A2FW-01	2	1	6	15	2	0	0	0
TCGA-EW-A423-01	13	0	19	27	19	6	3	1
TCGA-EW-A6S9-01	1	2	8	13	3	1	3	0
TCGA-EW-A6SA-01	16	23	8	33	17	12	10	4
TCGA-EW-A6SB-01	3	7	17	21	5	13	9	6
TCGA-EW-A6SC-01	5	2	10	8	4	10	0	0
TCGA-EW-A6SD-01	7	4	1	14	31	8	2	1
TCGA-GI-A2C8-01	0	46	28	31	27	9	0	7
TCGA-GM-A2D9-01	99	0	44	4	445	1	52	0
TCGA-GM-A2DA-01	0	3	8	14	10	3	7	0
TCGA-GM-A2DB-01	0	35	36	27	13	5	5	7
TCGA-GM-A2DC-01	0	0	13	12	0	0	0	2
TCGA-GM-A2DD-01	3	14	8	15	5	15	4	4
TCGA-GM-A2DF-01	1	0	21	18	6	0	3	4
TCGA-GM-A2DH-01	0	42	35	14	117	8	11	5
TCGA-GM-A2DI-01	18	0	0	2	58	0	13	0
TCGA-GM-A2DK-01	0	2	11	6	3	8	5	2
TCGA-GM-A2DL-01	7	13	2	9	10	0	5	3
TCGA-GM-A2DM-01	0	4	6	0	3	9	4	1
TCGA-GM-A2DN-01	5	0	2	6	1	3	1	1
TCGA-GM-A2DO-01	8	0	32	0	142	0	38	0
TCGA-GM-A3NW-01	13	0	0	21	53	0	5	3
TCGA-GM-A3XL-01	0	15	34	12	54	23	4	2
TCGA-GM-A4E0-01	0	9	5	14	0	1	5	0
TCGA-GM-A5PV-01	2	2	17	5	7	8	5	1
TCGA-GM-A5PX-01	0	0	16	9	6	6	3	2
TCGA-HN-A2NL-01	1	26	26	15	10	11	1	1
TCGA-HN-A2OB-01	0	0	7	6	3	0	1	2
TCGA-JL-A3YX-01	5	2	8	14	17	1	2	0
TCGA-LD-A66U-01	0	0	15	18	0	10	1	0
TCGA-LD-A74U-01	60	0	33	14	213	0	32	0
TCGA-LD-A7W5-01	2	0	16	22	14	5	5	1
TCGA-LD-A7W6-01	5	1	12	16	3	6	1	2
TCGA-LD-A9QF-01	3	0	14	17	1	0	4	0
TCGA-LL-A440-01	0	0	4	1	0	0	1	0
TCGA-LL-A50Y-01	0	0	15	17	2	9	0	0
TCGA-LL-A5YL-01	9	0	26	14	27	0	17	0
TCGA-LL-A5YM-01	7	6	2	17	4	4	0	0
TCGA-LL-A5YN-01	6	3	8	12	0	6	3	5
TCGA-LL-A5YO-01	2	12	2	8	20	10	1	6
TCGA-LL-A5YP-01	9	32	25	8	14	15	2	0
TCGA-LL-A6FP-01	14	11	13	8	10	8	9	2
TCGA-LL-A6FQ-01	9	2	17	32	1	3	4	1
TCGA-LL-A6FR-01	0	0	20	21	3	12	7	0
TCGA-LL-A73Y-01	0	0	0	11	137	24	18	3
TCGA-LL-A73Z-01	0	0	24	16	2	4	0	2
TCGA-LL-A740-01	9	5	21	17	3	12	1	0
TCGA-LL-A7SZ-01	2	0	17	21	7	10	12	6
TCGA-LL-A7T0-01	0	6	9	33	12	5	10	2
TCGA-LL-A8F5-01	0	47	61	22	22	30	4	14
TCGA-LL-A9Q3-01	4	7	15	24	5	4	8	1
TCGA-OK-A5Q2-01	0	0	10	12	4	1	13	3
TCGA-OL-A5D6-01	4	1	22	13	5	3	6	3
TCGA-OL-A5D7-01	0	11	23	16	15	10	0	5
TCGA-OL-A5D8-01	1	0	9	16	3	0	0	10
TCGA-OL-A5DA-01	13	2	2	12	58	4	23	0
TCGA-OL-A5RU-01	14	1	1	26	0	3	0	1
TCGA-OL-A5RV-01	0	0	5	9	0	1	1	1
TCGA-OL-A5RW-01	0	33	30	9	132	32	11	6
TCGA-OL-A5RX-01	0	2	3	16	3	6	5	0
TCGA-OL-A5RY-01	0	0	1	7	3	2	0	0
TCGA-OL-A5RZ-01	10	32	22	53	17	0	12	6
TCGA-OL-A5S0-01	0	0	15	16	4	3	4	2
TCGA-OL-A66H-01	2	9	5	8	0	3	0	0
TCGA-OL-A66I-01	18	8	1	20	4	2	3	0
TCGA-OL-A66J-01	2	2	25	22	7	5	1	4
TCGA-OL-A66K-01	6	5	4	28	4	0	0	0
TCGA-OL-A66L-01	0	0	29	6	46	2	11	0
TCGA-OL-A66N-01	6	3	10	28	1	4	4	2
TCGA-OL-A66O-01	1	4	9	18	1	1	0	4
TCGA-OL-A66P-01	0	33	35	16	1	24	10	4
TCGA-OL-A6VO-01	4	1	7	19	2	1	0	4
TCGA-OL-A6VQ-01	3	0	19	10	38	4	8	0
TCGA-OL-A6VR-01	0	4	0	8	1	3	1	0
TCGA-OL-A97C-01	10	14	3	24	1	15	0	3
TCGA-PE-A5DC-01	2	31	46	26	20	13	4	12
TCGA-PE-A5DD-01	4	6	23	13	31	0	8	0
TCGA-PE-A5DE-01	104	0	47	0	429	0	109	0
TCGA-PL-A8LV-01	3	22	33	15	51	20	3	8
TCGA-PL-A8LX-01	1	3	14	17	0	12	0	2
TCGA-PL-A8LY-01	0	0	2	1	0	3	0	1
TCGA-PL-A8LZ-01	13	59	31	12	7	5	9	0
TCGA-S3-A6ZF-01	0	0	20	24	5	0	0	3
TCGA-S3-A6ZG-01	0	0	17	18	1	4	16	4
TCGA-S3-A6ZH-01	0	7	2	19	4	0	7	6
TCGA-S3-AA0Z-01	1	5	28	18	14	5	2	4
TCGA-S3-AA10-01	2	27	56	11	24	21	0	9
TCGA-S3-AA11-01	13	40	7	11	1	14	7	3
TCGA-S3-AA12-01	0	4	31	13	4	1	4	3
TCGA-S3-AA14-01	0	0	4	13	6	0	1	0
TCGA-S3-AA15-01	5	0	2	7	35	0	7	4
TCGA-S3-AA17-01	0	28	36	19	19	21	9	9
TCGA-UL-AAZ6-01	5	32	30	21	19	22	4	7
TCGA-UU-A93S-01	5	63	49	39	21	8	0	11
TCGA-V7-A7HQ-01	0	3	10	8	6	3	1	0
TCGA-W8-A86G-01	1	0	12	13	2	5	1	1
TCGA-WT-AB41-01	6	0	25	9	13	4	5	0
TCGA-WT-AB44-01	1	12	11	28	0	1	2	5
TCGA-XX-A899-01	8	0	13	3	21	2	13	0
TCGA-XX-A89A-01	27	0	0	19	195	1	23	0
TCGA-Z7-A8R5-01	0	0	10	24	0	0	0	0
TCGA-Z7-A8R6-01	13	0	11	18	47	4	13	1
TCGA-05-4244-01	0	169	30	23	13	24	1	0
TCGA-05-4249-01	23	265	10	29	32	18	7	1
TCGA-05-4250-01	22	247	46	22	48	36	10	3
TCGA-05-4382-01	70	1718	0	47	195	44	16	20
TCGA-05-4384-01	13	95	12	16	11	16	0	1
TCGA-05-4389-01	0	80	65	29	82	15	20	5
TCGA-05-4390-01	22	556	45	34	13	15	0	9
TCGA-05-4395-01	25	156	31	15	90	10	16	5
TCGA-05-4396-01	8	212	62	19	14	9	7	3
TCGA-05-4397-01	13	568	137	18	157	79	25	22
TCGA-05-4398-01	26	586	78	50	100	47	9	32
TCGA-05-4402-01	3	9	21	3	93	13	12	1
TCGA-05-4403-01	6	73	37	32	5	8	4	3
TCGA-05-4405-01	15	320	36	34	26	33	8	10
TCGA-05-4410-01	26	938	113	28	146	66	25	6
TCGA-05-4415-01	4	181	33	12	7	13	0	0
TCGA-05-4417-01	0	257	42	17	11	20	0	5
TCGA-05-4418-01	19	190	64	13	13	35	0	0
TCGA-05-4420-01	3	249	47	15	15	29	10	3
TCGA-05-4422-01	6	12	7	5	14	1	9	0
TCGA-05-4424-01	36	643	5	31	117	43	18	8
TCGA-05-4425-01	7	0	0	40	2	0	0	4
TCGA-05-4426-01	0	9	16	16	6	5	2	1
TCGA-05-4427-01	21	878	133	34	74	45	10	55
TCGA-05-4430-01	8	261	11	16	21	15	4	5
TCGA-05-4432-01	15	488	118	31	29	56	2	14
TCGA-05-4433-01	0	1	1	32	3	6	1	1
TCGA-05-4434-01	5	4	14	8	8	12	8	0
TCGA-05-5420-01	7	54	27	18	2	6	2	0
TCGA-05-5423-01	8	116	5	26	18	13	0	1
TCGA-05-5425-01	13	503	60	25	44	40	7	27
TCGA-05-5428-01	40	250	41	17	114	0	10	3
TCGA-05-5429-01	1	1	4	25	4	0	6	3
TCGA-05-5715-01	7	17	0	25	87	0	15	0
TCGA-35-3615-01	16	62	0	12	39	3	8	6
TCGA-35-4122-01	16	182	71	16	46	66	3	12
TCGA-35-4123-01	14	288	16	19	15	9	3	5
TCGA-35-5375-01	13	290	53	35	49	58	4	21
TCGA-38-4625-01	38	563	10	16	114	9	15	0
TCGA-38-4626-01	11	265	15	4	20	1	0	9
TCGA-38-4627-01	0	6	11	5	0	5	8	1
TCGA-38-4628-01	3	52	30	26	19	6	6	7
TCGA-38-4629-01	9	163	92	22	33	15	5	11
TCGA-38-4630-01	7	20	30	29	56	0	18	5
TCGA-38-4631-01	11	743	78	20	28	37	3	7
TCGA-38-4632-01	50	437	44	24	31	57	0	12
TCGA-38-6178-01	7	23	28	10	9	6	4	4
TCGA-38-7271-01	2	58	6	3	44	3	0	0
TCGA-38-A44F-01	1	1	10	6	0	0	0	0
TCGA-44-2655-01	15	183	0	8	11	4	0	7
TCGA-44-2656-01	26	838	65	49	20	31	13	16
TCGA-44-2657-01	15	381	15	29	45	23	14	0
TCGA-44-2659-01	20	417	2	36	17	9	3	4
TCGA-44-2661-01	0	5	24	5	4	4	4	4
TCGA-44-2662-01	20	58	0	5	143	13	16	13
TCGA-44-2665-01	0	1	16	11	14	14	5	0
TCGA-44-2666-01	1	0	7	9	6	15	3	2
TCGA-44-2668-01	10	296	41	7	60	15	12	2
TCGA-44-3396-01	8	66	36	27	86	5	15	2
TCGA-44-3398-01	0	116	9	16	66	29	12	0
TCGA-44-3917-01	3	157	78	11	23	0	0	2
TCGA-44-3918-01	37	969	0	30	90	38	12	5
TCGA-44-3919-01	4	8	18	5	20	10	4	0
TCGA-44-4112-01	30	404	0	33	105	21	16	0
TCGA-44-5643-01	3	49	46	18	21	5	19	1
TCGA-44-5644-01	13	898	72	48	60	51	16	13
TCGA-44-5645-01	2	4	11	9	0	15	0	3
TCGA-44-6144-01	5	173	34	16	22	20	5	9
TCGA-44-6145-01	8	325	13	9	12	14	2	9
TCGA-44-6146-01	15	8	0	17	0	6	0	1
TCGA-44-6147-01	19	123	0	12	5	0	0	2
TCGA-44-6148-01	2	1	0	2	0	3	0	0
TCGA-44-6774-01	14	324	1	9	7	13	0	2
TCGA-44-6775-01	0	23	27	6	8	17	5	0
TCGA-44-6776-01	6	183	14	10	9	20	9	0
TCGA-44-6777-01	34	240	57	21	86	22	16	3
TCGA-44-6778-01	0	332	78	19	14	28	5	11
TCGA-44-6779-01	2	50	33	23	9	3	1	4
TCGA-44-7659-01	10	116	11	6	13	24	0	3
TCGA-44-7660-01	0	228	90	24	42	73	3	9
TCGA-44-7661-01	0	199	46	9	68	10	10	0
TCGA-44-7662-01	40	487	14	23	78	50	8	15
TCGA-44-7667-01	0	393	96	38	20	13	1	18
TCGA-44-7669-01	20	385	56	26	13	50	1	10
TCGA-44-7670-01	67	975	0	35	162	37	22	36
TCGA-44-7671-01	0	171	68	13	11	15	13	0
TCGA-44-7672-01	6	138	21	3	8	9	12	0
TCGA-44-8117-01	25	752	2	48	43	48	6	6
TCGA-44-8119-01	16	532	64	60	25	52	9	15
TCGA-44-8120-01	15	590	47	29	31	33	0	0
TCGA-44-A479-01	13	300	0	19	20	19	6	0
TCGA-44-A47A-01	4	85	31	24	100	8	19	0
TCGA-44-A47B-01	8	19	0	22	2	4	1	4
TCGA-44-A47F-01	10	30	22	24	19	5	1	2
TCGA-44-A47G-01	11	29	14	13	20	6	3	5
TCGA-44-A4SS-01	8	343	95	20	66	43	6	13
TCGA-44-A4SU-01	4	100	29	22	5	20	6	1
TCGA-49-4486-01	25	37	0	8	120	8	8	7
TCGA-49-4487-01	8	272	46	5	63	21	11	6
TCGA-49-4488-01	14	270	0	10	31	23	4	15
TCGA-49-4490-01	0	0	17	19	16	9	7	0
