NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
47	26.375	91.627	6.593	61.334	0.791	0.712	30000.0
48	24.97	89.447	6.219	60.441	0.764	0.723	20000.0
49	25.133	91.551	6.3	61.347	0.783	0.701	20000.0
50	24.544	84.968	6.026	58.09	0.725	0.72	30000.0
51	24.043	88.037	5.892	57.498	0.757	0.747	30000.0
52	24.683	82.811	5.998	57.172	0.663	0.76	40000.0
53	24.931	89.838	6.06	60.042	0.77	0.719	40000.0
54	24.354	86.979	5.913	60.12	0.755	0.716	20000.0
55	25.753	88.471	6.397	60.827	0.742	0.721	20000.0
56	25.917	88.199	6.427	61.143	0.759	0.722	40000.0
57	24.902	88.519	6.038	59.439	0.747	0.727	20000.0
58	24.634	93.902	6.028	62.315	0.877	0.67	40000.0
59	24.537	89.055	6.054	59.478	0.765	0.726	20000.0
60	23.81	88.519	5.755	60.719	0.781	0.693	40000.0
61	24.213	89.71	5.996	61.083	0.782	0.696	20000.0
62	24.23	84.103	5.828	58.341	0.725	0.727	40000.0
63	24.552	88.39	5.923	59.676	0.792	0.712	40000.0
64	24.979	86.845	6.198	57.172	0.757	0.744	20000.0
65	23.586	83.997	5.806	56.648	0.703	0.758	20000.0
66	23.179	87.002	5.422	56.622	0.77	0.748	40000.0
67	23.669	85.379	5.923	58.227	0.703	0.746	20000.0
68	24.13	83.929	5.775	57.434	0.697	0.76	40000.0
69	23.894	89.14	6.057	61.306	0.803	0.687	20000.0
70	25.437	87.678	6.33	61.003	0.736	0.718	20000.0
71	24.133	85.965	5.755	57.279	0.752	0.748	20000.0
72	26.201	90.47	6.681	62.036	0.794	0.703	20000.0
73	25.806	88.901	6.493	61.558	0.717	0.713	30000.0
74	24.138	84.72	5.744	56.769	0.733	0.74	20000.0
75	24.481	89.537	5.878	58.989	0.818	0.715	20000.0
76	25.0	92.016	6.131	61.615	0.824	0.686	20000.0
77	25.262	90.823	6.211	59.911	0.78	0.73	30000.0
78	23.533	85.175	5.807	57.619	0.749	0.738	20000.0
79	26.561	90.891	6.363	60.57	0.782	0.716	20000.0
80	23.38	86.151	5.646	59.093	0.751	0.717	40000.0
81	26.387	86.265	6.542	60.055	0.692	0.74	20000.0
82	24.348	87.681	6.127	59.815	0.78	0.729	30000.0
83	23.827	89.776	6.056	60.681	0.811	0.713	20000.0
84	24.115	87.815	6.053	59.497	0.797	0.719	60000.0
85	22.731	84.924	5.485	56.913	0.763	0.738	20000.0
86	23.998	87.007	5.966	57.118	0.729	0.759	20000.0
87	23.659	84.764	5.683	57.199	0.746	0.74	20000.0
88	24.648	87.091	6.181	59.995	0.743	0.715	20000.0
89	25.418	87.625	6.084	58.94	0.73	0.74	20000.0
90	24.698	86.389	6.264	59.671	0.716	0.727	30000.0
91	23.95	89.73	5.896	60.633	0.8	0.7	50000.0
92	23.995	84.332	6.185	59.511	0.73	0.724	20000.0
93	26.342	95.158	6.425	63.279	0.851	0.665	40000.0
94	24.628	87.304	6.031	57.995	0.786	0.74	30000.0
95	24.729	87.317	6.217	61.136	0.786	0.711	30000.0
96	24.992	88.917	6.081	60.556	0.741	0.712	30000.0
97	25.076	90.468	6.011	61.238	0.747	0.71	20000.0
98	23.766	86.629	5.824	58.033	0.722	0.743	20000.0
99	25.472	88.641	6.3	60.926	0.729	0.73	30000.0
100	24.784	83.595	6.07	56.837	0.646	0.769	20000.0
