NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
43	64.431	99.272	11.364	65.477	0.944	0.652	50000.0
44	64.15	99.267	11.253	65.443	0.926	0.65	30000.0
45	64.601	99.678	11.286	65.587	0.942	0.65	40000.0
46	64.354	99.178	11.39	65.529	0.933	0.654	30000.0
47	63.571	98.615	10.96	64.971	0.939	0.655	50000.0
48	64.427	99.296	11.344	65.2	0.941	0.656	60000.0
49	64.477	98.555	11.394	65.037	0.928	0.658	30000.0
50	63.589	97.65	11.182	64.803	0.94	0.662	20000.0
51	64.083	98.816	11.173	64.707	0.946	0.66	50000.0
52	64.338	98.9	11.346	65.16	0.925	0.656	40000.0
53	63.207	97.392	10.864	64.113	0.933	0.666	30000.0
54	63.871	98.128	11.19	64.364	0.938	0.663	60000.0
55	62.78	96.554	10.873	63.687	0.923	0.67	40000.0
56	64.15	98.948	11.296	65.078	0.935	0.657	50000.0
57	64.436	98.772	11.375	65.228	0.926	0.655	40000.0
58	64.183	99.386	11.277	65.465	0.936	0.651	40000.0
59	64.96	99.669	11.491	65.653	0.937	0.649	50000.0
60	63.952	98.736	11.177	65.047	0.936	0.655	40000.0
61	64.481	98.927	11.391	65.3	0.934	0.653	40000.0
62	64.787	99.025	11.413	65.521	0.933	0.651	40000.0
63	63.833	98.544	11.122	65.081	0.944	0.654	40000.0
64	64.068	98.849	11.196	65.036	0.935	0.656	30000.0
65	63.497	97.789	11.082	64.222	0.939	0.666	60000.0
66	63.619	97.9	11.141	64.41	0.925	0.667	30000.0
67	62.904	97.486	10.831	64.247	0.934	0.664	50000.0
68	63.968	98.467	11.223	65.011	0.944	0.656	60000.0
69	64.227	98.484	11.263	65.004	0.942	0.658	30000.0
70	63.38	97.832	10.969	64.207	0.924	0.666	60000.0
71	64.211	98.876	11.266	65.042	0.935	0.655	40000.0
72	63.803	98.287	11.241	64.974	0.925	0.655	50000.0
73	64.634	99.298	11.332	65.478	0.932	0.65	40000.0
74	64.484	99.613	11.354	65.674	0.933	0.648	30000.0
75	63.301	97.344	10.911	63.969	0.931	0.667	70000.0
76	64.454	99.1	11.412	65.384	0.936	0.651	30000.0
77	64.115	98.259	11.304	64.813	0.931	0.661	60000.0
78	64.541	99.178	11.38	65.354	0.936	0.654	50000.0
79	62.977	97.439	10.867	64.044	0.94	0.666	40000.0
80	64.319	98.382	11.271	64.759	0.927	0.661	30000.0
81	66.269	100.288	12.031	66.615	0.935	0.64	30000.0
82	64.33	99.313	11.377	65.532	0.935	0.652	30000.0
83	64.43	99.235	11.372	65.395	0.934	0.651	50000.0
84	64.241	98.741	11.375	65.094	0.927	0.66	50000.0
85	64.05	98.338	11.211	64.852	0.931	0.659	50000.0
86	64.479	98.971	11.313	65.242	0.931	0.654	30000.0
87	63.565	97.327	11.092	64.314	0.93	0.664	40000.0
88	64.297	98.345	11.246	64.949	0.923	0.658	40000.0
89	64.416	99.016	11.456	65.361	0.929	0.653	30000.0
90	64.573	98.785	11.315	65.223	0.937	0.654	50000.0
91	64.556	99.093	11.313	65.356	0.927	0.654	30000.0
92	64.357	98.63	11.292	64.942	0.936	0.658	30000.0
93	63.802	98.246	11.223	64.398	0.929	0.666	70000.0
94	64.695	99.198	11.367	65.252	0.928	0.654	60000.0
95	63.507	97.555	10.985	64.084	0.935	0.666	40000.0
96	64.662	99.582	11.295	65.353	0.936	0.653	60000.0
97	64.026	98.666	11.353	65.264	0.933	0.653	60000.0
98	64.2	98.909	11.299	65.054	0.938	0.655	90000.0
99	63.989	98.496	11.336	65.009	0.926	0.656	60000.0
100	63.497	98.379	11.001	64.875	0.938	0.655	30000.0
