NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
32	181.424	81.672	34.46	59.394	0.701	0.678	20000.0
33	181.654	81.825	34.535	59.425	0.703	0.678	40000.0
34	181.963	81.797	34.537	59.431	0.703	0.678	20000.0
35	181.631	81.354	34.523	59.228	0.698	0.681	50000.0
36	181.515	81.745	34.534	59.319	0.701	0.679	40000.0
37	181.806	81.587	34.573	59.348	0.702	0.679	40000.0
38	182.138	81.573	34.567	59.284	0.701	0.68	40000.0
39	182.106	81.715	34.55	59.378	0.7	0.679	30000.0
40	182.057	81.725	34.59	59.379	0.702	0.679	30000.0
41	182.192	81.625	34.64	59.378	0.7	0.68	60000.0
42	181.85	81.625	34.611	59.314	0.7	0.681	20000.0
43	182.188	81.764	34.549	59.389	0.703	0.679	20000.0
44	181.924	81.744	34.508	59.413	0.703	0.678	60000.0
45	181.77	81.72	34.535	59.348	0.702	0.68	30000.0
46	181.465	81.531	34.584	59.286	0.7	0.68	60000.0
47	181.377	81.553	34.499	59.353	0.698	0.679	20000.0
48	181.39	81.531	34.407	59.24	0.698	0.681	40000.0
49	181.682	81.539	34.491	59.273	0.7	0.681	20000.0
50	181.575	81.417	34.491	59.279	0.697	0.68	30000.0
51	181.697	81.585	34.521	59.355	0.701	0.678	20000.0
52	181.736	81.71	34.464	59.321	0.701	0.679	20000.0
53	181.847	81.569	34.556	59.245	0.7	0.681	20000.0
54	181.498	81.318	34.553	59.188	0.697	0.681	50000.0
55	181.65	81.715	34.555	59.386	0.702	0.68	30000.0
56	181.633	81.616	34.525	59.297	0.698	0.681	40000.0
57	182.113	81.62	34.685	59.338	0.698	0.68	20000.0
58	181.627	81.495	34.604	59.335	0.698	0.68	40000.0
59	182.453	81.89	34.649	59.494	0.702	0.678	20000.0
60	181.419	81.668	34.451	59.365	0.7	0.678	30000.0
61	181.94	81.806	34.653	59.443	0.702	0.677	40000.0
62	181.328	81.527	34.442	59.262	0.697	0.681	30000.0
63	182.042	81.552	34.676	59.378	0.7	0.68	30000.0
64	181.677	81.66	34.473	59.374	0.701	0.679	30000.0
65	181.783	81.697	34.505	59.391	0.702	0.678	30000.0
66	182.081	81.693	34.539	59.409	0.699	0.679	20000.0
67	181.682	81.662	34.503	59.299	0.701	0.679	20000.0
68	181.731	81.681	34.556	59.405	0.699	0.679	20000.0
69	181.456	81.611	34.442	59.339	0.7	0.679	30000.0
70	181.541	81.354	34.486	59.238	0.696	0.682	20000.0
71	181.821	81.694	34.559	59.319	0.699	0.68	50000.0
72	181.958	81.618	34.637	59.36	0.7	0.68	30000.0
73	181.713	81.685	34.573	59.352	0.701	0.68	40000.0
74	181.676	81.589	34.49	59.382	0.698	0.679	60000.0
75	181.549	81.547	34.482	59.213	0.698	0.682	20000.0
76	181.903	81.721	34.558	59.374	0.702	0.679	30000.0
77	181.554	81.607	34.49	59.318	0.701	0.68	20000.0
78	182.189	81.774	34.559	59.437	0.7	0.678	20000.0
79	181.812	81.578	34.559	59.332	0.698	0.68	20000.0
80	181.404	81.559	34.459	59.226	0.7	0.681	40000.0
81	181.822	81.737	34.554	59.406	0.701	0.679	20000.0
82	181.631	81.619	34.471	59.376	0.699	0.679	20000.0
83	181.393	81.604	34.488	59.368	0.699	0.679	30000.0
84	182.29	81.81	34.651	59.414	0.702	0.678	30000.0
85	181.508	81.661	34.567	59.378	0.7	0.68	20000.0
86	181.493	81.489	34.445	59.24	0.7	0.681	20000.0
87	181.119	81.481	34.505	59.35	0.697	0.68	30000.0
88	181.811	81.616	34.563	59.364	0.702	0.679	30000.0
89	181.517	81.569	34.537	59.259	0.7	0.681	20000.0
90	181.878	81.81	34.66	59.442	0.703	0.678	30000.0
91	181.562	81.686	34.47	59.358	0.701	0.679	40000.0
92	181.528	81.544	34.418	59.264	0.699	0.681	30000.0
93	181.357	81.437	34.456	59.252	0.698	0.682	20000.0
94	181.973	81.736	34.584	59.473	0.703	0.677	20000.0
95	182.231	81.763	34.556	59.387	0.701	0.68	30000.0
96	182.06	81.717	34.597	59.394	0.699	0.679	20000.0
97	181.595	81.506	34.597	59.24	0.698	0.682	20000.0
98	182.088	81.75	34.583	59.428	0.7	0.679	20000.0
99	181.811	81.632	34.541	59.384	0.701	0.678	20000.0
100	181.736	81.457	34.525	59.246	0.698	0.681	20000.0
