NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
61	262.591	86.154	53.486	65.54	0.764	0.702	30000.0
62	263.179	86.284	53.843	65.818	0.773	0.698	30000.0
63	264.72	86.041	53.623	65.615	0.77	0.702	20000.0
64	263.111	86.203	53.784	65.612	0.768	0.702	30000.0
65	262.954	85.911	53.654	65.108	0.777	0.706	20000.0
66	263.905	87.015	53.68	66.205	0.788	0.693	40000.0
67	262.0	86.076	53.527	65.964	0.775	0.699	20000.0
68	262.296	86.183	53.133	65.127	0.767	0.706	30000.0
69	262.929	86.336	53.759	65.553	0.774	0.701	20000.0
70	262.608	86.125	53.501	65.391	0.769	0.705	20000.0
71	262.864	86.004	53.262	65.528	0.763	0.702	20000.0
72	263.475	86.549	53.453	65.815	0.775	0.699	40000.0
73	262.52	86.023	53.255	64.845	0.767	0.707	20000.0
74	262.075	86.038	53.402	65.21	0.766	0.703	20000.0
75	261.517	85.88	53.018	65.106	0.77	0.706	20000.0
76	262.771	86.082	53.536	65.396	0.759	0.706	20000.0
77	263.748	86.318	54.064	65.575	0.763	0.704	30000.0
78	263.467	86.139	53.573	65.322	0.764	0.704	20000.0
79	262.094	85.877	53.302	65.094	0.771	0.707	20000.0
80	261.867	85.841	53.096	65.112	0.76	0.705	20000.0
81	263.191	86.245	53.684	65.346	0.766	0.704	20000.0
82	263.46	86.257	53.419	65.328	0.763	0.705	20000.0
83	262.913	86.126	53.737	65.377	0.769	0.703	20000.0
84	263.291	86.875	53.568	66.134	0.773	0.696	20000.0
85	264.443	87.001	53.865	66.463	0.785	0.693	20000.0
86	262.123	85.995	53.131	65.369	0.768	0.704	20000.0
87	261.237	86.014	52.874	65.249	0.769	0.703	20000.0
88	261.961	86.241	53.094	65.545	0.766	0.702	30000.0
89	261.688	86.021	53.326	65.281	0.77	0.704	20000.0
90	263.356	86.258	53.914	65.741	0.773	0.701	20000.0
91	261.787	86.028	53.336	65.296	0.771	0.704	20000.0
92	261.135	86.008	53.235	65.163	0.778	0.703	20000.0
93	262.463	86.328	53.372	65.545	0.774	0.703	20000.0
94	263.565	86.38	53.303	65.547	0.767	0.703	20000.0
95	261.521	85.94	53.066	65.318	0.767	0.703	30000.0
96	262.725	86.087	53.336	65.454	0.765	0.705	30000.0
97	262.7	86.058	53.551	65.516	0.772	0.703	20000.0
98	263.628	86.162	53.664	65.438	0.773	0.702	20000.0
99	262.238	86.315	53.167	65.55	0.782	0.7	20000.0
100	261.469	85.94	53.19	65.482	0.765	0.704	20000.0
