NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
69	72.324	107.597	13.003	69.455	1.057	0.607	40000.0
70	71.704	107.457	12.762	69.212	1.051	0.607	20000.0
71	71.431	107.413	12.709	69.278	1.054	0.607	50000.0
72	71.959	108.107	12.854	69.804	1.067	0.6	20000.0
73	71.661	107.441	12.817	69.346	1.052	0.606	30000.0
74	71.736	107.987	12.699	69.5	1.061	0.601	20000.0
75	71.829	107.398	12.821	69.433	1.055	0.604	30000.0
76	71.956	108.469	12.886	69.869	1.072	0.597	20000.0
77	71.248	107.636	12.632	69.516	1.051	0.603	50000.0
78	72.26	107.852	12.946	69.608	1.061	0.602	40000.0
79	71.225	106.823	12.678	69.137	1.047	0.607	20000.0
80	71.928	108.066	12.916	69.794	1.063	0.602	20000.0
81	72.241	108.235	12.555	70.137	1.07	0.602	40000.0
82	71.839	107.728	12.889	69.404	1.056	0.606	30000.0
83	71.917	107.996	12.811	69.745	1.062	0.601	30000.0
84	72.423	107.908	12.909	69.644	1.058	0.602	30000.0
85	71.794	107.074	12.891	69.106	1.051	0.61	20000.0
86	71.755	107.879	12.763	69.71	1.06	0.598	50000.0
87	72.008	107.745	12.973	69.679	1.058	0.603	30000.0
88	72.322	108.466	12.99	69.962	1.07	0.597	20000.0
89	71.92	107.539	12.878	69.477	1.052	0.605	20000.0
90	71.854	107.761	12.783	69.582	1.06	0.602	30000.0
91	71.371	107.483	12.761	69.529	1.057	0.6	30000.0
92	71.911	107.319	12.847	69.253	1.054	0.607	20000.0
93	71.202	106.416	12.712	69.037	1.038	0.612	20000.0
94	71.458	107.27	12.803	69.441	1.055	0.603	40000.0
95	71.611	107.19	12.772	69.46	1.052	0.606	20000.0
96	71.932	107.362	12.8	69.111	1.053	0.609	20000.0
97	71.732	107.676	12.784	69.541	1.062	0.602	30000.0
98	72.146	107.252	12.924	69.792	1.064	0.597	30000.0
99	71.798	107.017	12.878	69.148	1.044	0.609	20000.0
100	72.026	108.011	12.931	69.757	1.063	0.601	50000.0
