Samples	SBS96A	SBS96B	SBS96C
TCGA-AR-A0TX-01	112	295	0
TCGA-AR-A0TZ-01	11	35	21
TCGA-AR-A0U0-01	6	28	16
TCGA-AR-A0U1-01	8	81	20
TCGA-AR-A0U2-01	4	7	45
TCGA-AR-A0U3-01	10	3	27
TCGA-AR-A0U4-01	26	153	22
TCGA-AR-A1AH-01	3	72	45
TCGA-AR-A1AI-01	21	35	33
TCGA-AR-A1AJ-01	14	21	18
TCGA-AR-A1AK-01	19	46	17
TCGA-AR-A1AL-01	6	13	11
TCGA-AR-A1AN-01	1	6	24
TCGA-AR-A1AO-01	20	72	30
TCGA-AR-A1AP-01	12	9	30
TCGA-AR-A1AQ-01	4	15	22
TCGA-AR-A1AR-01	6	30	27
TCGA-AR-A1AS-01	9	18	14
TCGA-AR-A1AT-01	3	11	18
TCGA-AR-A1AU-01	4	5	17
TCGA-AR-A1AV-01	10	6	33
TCGA-AR-A1AW-01	5	11	25
TCGA-AR-A1AX-01	12	5	15
TCGA-AR-A1AY-01	12	30	30
TCGA-AR-A24H-01	18	102	32
TCGA-AR-A24K-01	5	10	19
TCGA-AR-A24L-01	5	36	12
TCGA-AR-A24M-01	0	10	15
TCGA-AR-A24N-01	11	9	27
TCGA-AR-A24O-01	2	6	14
TCGA-AR-A24P-01	6	0	13
TCGA-AR-A24Q-01	34	163	35
TCGA-AR-A24R-01	3	3	20
TCGA-AR-A24S-01	13	14	30
TCGA-AR-A24T-01	4	6	14
TCGA-AR-A24U-01	12	19	13
TCGA-AR-A24V-01	3	9	16
TCGA-AR-A24W-01	6	4	4
TCGA-AR-A24X-01	7	5	22
TCGA-AR-A24Z-01	4	27	25
TCGA-AR-A250-01	26	83	46
TCGA-AR-A251-01	24	150	31
TCGA-AR-A252-01	4	0	15
TCGA-AR-A254-01	12	7	23
TCGA-AR-A255-01	17	55	17
TCGA-AR-A256-01	35	146	43
TCGA-AR-A2LE-01	135	259	0
TCGA-AR-A2LH-01	27	37	7
TCGA-AR-A2LK-01	8	8	32
TCGA-AR-A2LL-01	4	7	26
TCGA-AR-A2LM-01	4	7	6
TCGA-AR-A2LN-01	28	15	11
TCGA-AR-A2LO-01	3	7	7
TCGA-AR-A2LQ-01	1	2	10
TCGA-AR-A2LR-01	11	24	35
TCGA-AR-A5QM-01	6	10	20
TCGA-AR-A5QN-01	13	3	33
TCGA-AR-A5QP-01	9	6	19
TCGA-AR-A5QQ-01	10	51	35
TCGA-B6-A0I1-01	10	29	41
TCGA-B6-A0IH-01	10	0	31
TCGA-B6-A0RH-01	9	22	14
TCGA-B6-A0RL-01	14	21	34
TCGA-B6-A0RM-01	8	7	21
TCGA-B6-A0RN-01	1	6	26
TCGA-B6-A0RO-01	14	12	17
TCGA-B6-A0RP-01	7	7	16
TCGA-B6-A0RQ-01	20	21	15
TCGA-B6-A0RT-01	3	55	14
TCGA-B6-A0RU-01	9	22	27
TCGA-B6-A0RV-01	15	47	5
TCGA-B6-A0WS-01	1	9	8
TCGA-B6-A0WT-01	5	0	17
TCGA-B6-A0WV-01	7	14	16
TCGA-B6-A0WW-01	8	21	18
TCGA-B6-A0WX-01	1	16	28
TCGA-B6-A0WY-01	4	13	18
TCGA-B6-A0WZ-01	35	60	0
TCGA-B6-A0X0-01	3	13	9
TCGA-B6-A0X1-01	22	51	19
TCGA-B6-A0X4-01	10	0	12
TCGA-B6-A0X5-01	9	21	18
TCGA-B6-A0X7-01	5	6	12
TCGA-B6-A1KN-01	12	30	30
TCGA-B6-A2IU-01	23	7	24
TCGA-B6-A401-01	5	4	19
TCGA-B6-A409-01	9	18	29
TCGA-B6-A40B-01	20	28	18
TCGA-B6-A40C-01	7	12	35
TCGA-BH-A0AU-01	1	10	12
TCGA-BH-A0AV-01	21	51	15
TCGA-BH-A0AY-01	11	15	20
TCGA-BH-A0AZ-01	14	50	6
TCGA-BH-A0B0-01	36	56	7
TCGA-BH-A0B3-01	1	9	8
TCGA-BH-A0B6-01	386	904	0
TCGA-BH-A0B7-01	11	10	21
TCGA-BH-A0B8-01	10	14	10
TCGA-BH-A0BA-01	5	12	12
TCGA-BH-A0BC-01	8	15	22
TCGA-BH-A0BF-01	2	15	16
TCGA-BH-A0BG-01	5	26	14
TCGA-BH-A0BJ-01	1	7	9
TCGA-BH-A0BL-01	3	36	30
TCGA-BH-A0BM-01	5	10	4
TCGA-BH-A0BO-01	4	10	17
TCGA-BH-A0BP-01	43	97	56
TCGA-BH-A0BQ-01	4	8	18
TCGA-BH-A0BS-01	6	6	11
TCGA-BH-A0BT-01	12	7	29
TCGA-BH-A0BV-01	14	2	8
TCGA-BH-A0BW-01	13	55	35
TCGA-BH-A0BZ-01	33	194	69
TCGA-BH-A0C0-01	6	27	15
TCGA-BH-A0C1-01	8	8	34
TCGA-BH-A0C3-01	2	4	12
TCGA-BH-A0C7-01	5	17	36
TCGA-BH-A0DD-01	6	6	25
TCGA-BH-A0DE-01	14	9	10
TCGA-BH-A0DG-01	11	26	10
TCGA-BH-A0DH-01	15	10	27
TCGA-BH-A0DI-01	11	33	18
TCGA-BH-A0DK-01	6	29	18
TCGA-BH-A0DL-01	10	22	33
TCGA-BH-A0DO-01	6	11	13
TCGA-BH-A0DP-01	5	9	5
TCGA-BH-A0DQ-01	5	9	21
TCGA-BH-A0DT-01	4	3	8
TCGA-BH-A0DV-01	7	8	0
TCGA-BH-A0DX-01	22	44	11
TCGA-BH-A0DZ-01	49	168	0
TCGA-BH-A0E0-01	4	2	18
TCGA-BH-A0E1-01	3	6	10
TCGA-BH-A0E9-01	4	4	20
TCGA-BH-A0EA-01	9	5	18
TCGA-BH-A0EI-01	4	3	17
TCGA-BH-A0H3-01	7	2	8
TCGA-BH-A0H5-01	56	113	0
TCGA-BH-A0H7-01	2	7	8
TCGA-BH-A0H9-01	7	9	7
TCGA-BH-A0HA-01	26	56	300
TCGA-BH-A0HI-01	8	10	17
TCGA-BH-A0HK-01	22	27	14
TCGA-BH-A0HN-01	7	9	18
TCGA-BH-A0HP-01	90	267	0
TCGA-BH-A0RX-01	6	3	40
TCGA-BH-A0W3-01	3	13	7
TCGA-BH-A0W4-01	13	12	14
TCGA-BH-A0W5-01	0	7	22
TCGA-BH-A0W7-01	60	201	0
TCGA-BH-A0WA-01	27	63	23
TCGA-BH-A18F-01	22	22	23
TCGA-BH-A18G-01	45	174	1449
TCGA-BH-A18H-01	18	20	16
TCGA-BH-A18I-01	4	5	22
TCGA-BH-A18J-01	28	79	4
TCGA-BH-A18K-01	24	35	9
TCGA-BH-A18L-01	8	12	45
TCGA-BH-A18M-01	4	5	9
TCGA-BH-A18N-01	0	8	35
TCGA-BH-A18P-01	141	297	0
TCGA-BH-A18Q-01	8	79	20
TCGA-BH-A18R-01	7	27	8
TCGA-BH-A18S-01	4	19	14
TCGA-BH-A18T-01	12	68	22
TCGA-BH-A18U-01	41	101	36
TCGA-BH-A18V-01	33	214	3
TCGA-BH-A1EO-01	7	8	35
TCGA-BH-A1ET-01	2	9	22
TCGA-BH-A1EU-01	4	12	18
TCGA-BH-A1EV-01	33	71	25
TCGA-BH-A1EW-01	9	5	7
TCGA-BH-A1EX-01	5	5	25
TCGA-BH-A1EY-01	10	25	20
TCGA-BH-A1F0-01	21	55	19
TCGA-BH-A1F2-01	13	25	33
TCGA-BH-A1F5-01	12	10	22
TCGA-BH-A1F6-01	8	15	30
TCGA-BH-A1F8-01	59	124	9
TCGA-BH-A1FC-01	18	69	43
TCGA-BH-A1FE-01	5	13	8
TCGA-BH-A1FG-01	1	5	15
TCGA-BH-A1FH-01	9	4	20
TCGA-BH-A1FJ-01	11	6	28
TCGA-BH-A1FL-01	8	1	17
TCGA-BH-A1FM-01	13	22	27
TCGA-BH-A1FN-01	29	114	3
TCGA-BH-A1FR-01	0	7	10
TCGA-BH-A1FU-01	20	57	41
TCGA-BH-A201-01	3	12	12
TCGA-BH-A202-01	1	11	16
TCGA-BH-A203-01	18	29	52
TCGA-BH-A204-01	9	19	24
TCGA-BH-A208-01	23	46	13
TCGA-BH-A209-01	28	91	0
TCGA-BH-A28Q-01	1	5	20
TCGA-BH-A2L8-01	184	444	0
TCGA-BH-A42U-01	16	13	3
TCGA-BH-A42V-01	17	34	4
TCGA-BH-A5IZ-01	17	50	29
TCGA-BH-A5J0-01	33	49	20
TCGA-BH-A6R8-01	5	8	24
TCGA-BH-A6R9-01	8	2	15
TCGA-BH-A8FY-01	15	26	15
TCGA-BH-A8FZ-01	6	46	39
TCGA-BH-A8G0-01	3	1	13
TCGA-BH-AB28-01	8	6	29
TCGA-C8-A12K-01	20	135	18
TCGA-C8-A12L-01	9	48	32
TCGA-C8-A12M-01	19	10	53
TCGA-C8-A12N-01	0	10	17
TCGA-C8-A12O-01	9	5	35
TCGA-C8-A12P-01	47	128	27
TCGA-C8-A12Q-01	42	86	11
TCGA-C8-A12T-01	52	160	2
TCGA-C8-A12U-01	7	22	32
TCGA-C8-A12V-01	3	31	18
TCGA-C8-A12W-01	6	9	62
TCGA-C8-A12X-01	11	8	46
TCGA-C8-A12Y-01	0	9	37
TCGA-C8-A12Z-01	17	23	21
TCGA-C8-A130-01	5	9	40
TCGA-C8-A131-01	20	22	32
TCGA-C8-A132-01	11	58	15
TCGA-C8-A133-01	13	16	4
TCGA-C8-A134-01	4	80	33
TCGA-C8-A135-01	3	20	54
TCGA-C8-A137-01	18	30	14
TCGA-C8-A138-01	12	14	26
TCGA-C8-A1HE-01	19	27	8
TCGA-C8-A1HF-01	10	18	11
TCGA-C8-A1HG-01	12	13	44
TCGA-C8-A1HI-01	10	29	33
TCGA-C8-A1HJ-01	0	86	38
TCGA-C8-A1HK-01	7	48	18
TCGA-C8-A1HL-01	5	9	23
TCGA-C8-A1HM-01	86	361	1
TCGA-C8-A1HN-01	12	20	38
TCGA-C8-A1HO-01	10	26	13
TCGA-C8-A26V-01	18	61	17
TCGA-C8-A26W-01	24	33	12
TCGA-C8-A26X-01	12	23	40
TCGA-C8-A26Y-01	215	701	0
TCGA-C8-A26Z-01	9	6	34
TCGA-C8-A273-01	3	7	14
TCGA-C8-A274-01	70	202	9
TCGA-C8-A275-01	39	96	7
TCGA-C8-A278-01	9	22	22
TCGA-C8-A27A-01	12	14	14
TCGA-C8-A27B-01	13	139	10
TCGA-C8-A3M7-01	78	119	24
TCGA-C8-A3M8-01	7	28	27
TCGA-C8-A8HP-01	71	195	7
TCGA-C8-A8HQ-01	103	259	10
TCGA-C8-A8HR-01	13	12	35
TCGA-C8-A9FZ-01	2	7	20
TCGA-D8-A13Y-01	24	35	23
TCGA-D8-A13Z-01	6	55	42
TCGA-D8-A140-01	36	43	55
TCGA-D8-A141-01	4	4	13
TCGA-D8-A142-01	22	57	87
TCGA-D8-A143-01	7	24	30
TCGA-D8-A145-01	2	14	31
TCGA-D8-A146-01	11	3	27
TCGA-D8-A147-01	32	150	18
TCGA-D8-A1J8-01	223	575	163
TCGA-D8-A1J9-01	78	200	0
TCGA-D8-A1JB-01	13	32	18
TCGA-D8-A1JC-01	33	74	15
TCGA-D8-A1JD-01	11	83	28
TCGA-D8-A1JE-01	1	16	23
TCGA-D8-A1JF-01	5	12	32
TCGA-D8-A1JG-01	35	56	78
TCGA-D8-A1JH-01	2	10	12
TCGA-D8-A1JI-01	13	12	17
TCGA-D8-A1JJ-01	27	49	22
TCGA-D8-A1JK-01	48	138	63
TCGA-D8-A1JL-01	17	78	32
TCGA-D8-A1JM-01	7	23	23
TCGA-D8-A1JN-01	74	122	12
TCGA-D8-A1JP-01	19	98	18
TCGA-D8-A1JS-01	9	6	14
TCGA-D8-A1JT-01	8	5	28
TCGA-D8-A1JU-01	2	4	14
TCGA-D8-A1X5-01	6	26	34
TCGA-D8-A1X6-01	4	7	31
TCGA-D8-A1X7-01	10	8	14
TCGA-D8-A1X9-01	0	81	21
TCGA-D8-A1XA-01	4	8	16
TCGA-D8-A1XB-01	9	11	30
TCGA-D8-A1XC-01	4	6	24
TCGA-D8-A1XF-01	6	12	33
TCGA-D8-A1XG-01	3	12	12
TCGA-D8-A1XK-01	0	403	897
TCGA-D8-A1XL-01	7	66	37
TCGA-D8-A1XM-01	19	25	20
TCGA-D8-A1XO-01	4	17	8
TCGA-D8-A1XQ-01	53	293	685
TCGA-D8-A1XR-01	2	7	23
TCGA-D8-A1XS-01	5	9	12
TCGA-D8-A1XT-01	9	12	24
TCGA-D8-A1XU-01	12	15	8
TCGA-D8-A1XV-01	4	12	20
TCGA-D8-A1XW-01	16	69	37
TCGA-D8-A1XY-01	9	12	38
TCGA-D8-A1XZ-01	7	24	65
TCGA-D8-A1Y0-01	11	51	19
TCGA-D8-A1Y1-01	14	4	215
TCGA-D8-A1Y2-01	4	9	9
TCGA-D8-A1Y3-01	8	4	55
TCGA-D8-A27E-01	2	5	4
TCGA-D8-A27F-01	3	54	13
TCGA-D8-A27G-01	323	853	0
TCGA-D8-A27H-01	14	131	15
TCGA-D8-A27I-01	3	16	17
TCGA-D8-A27K-01	2	5	14
TCGA-D8-A27L-01	22	18	13
TCGA-D8-A27M-01	8	58	24
TCGA-D8-A27N-01	8	13	39
TCGA-D8-A27P-01	4	5	21
TCGA-D8-A27R-01	9	13	13
TCGA-D8-A27T-01	3	7	21
TCGA-D8-A27V-01	71	164	0
TCGA-D8-A27W-01	4	6	45
TCGA-D8-A3Z6-01	7	10	20
TCGA-D8-A4Z1-01	21	22	3
TCGA-D8-A73U-01	79	123	5
TCGA-D8-A73W-01	3	8	41
TCGA-D8-A73X-01	7	13	32
TCGA-E2-A105-01	12	21	34
TCGA-E2-A107-01	11	7	18
TCGA-E2-A108-01	35	151	0
TCGA-E2-A109-01	10	32	42
TCGA-E2-A10A-01	6	14	8
TCGA-E2-A10B-01	16	41	16
TCGA-E2-A10C-01	158	361	0
TCGA-E2-A10F-01	6	5	19
TCGA-E2-A14N-01	21	65	23
TCGA-E2-A14O-01	9	3	24
TCGA-E2-A14P-01	31	37	44
TCGA-E2-A14Q-01	6	11	23
TCGA-E2-A14R-01	12	93	38
TCGA-E2-A14T-01	5	12	26
TCGA-E2-A14V-01	27	77	37
TCGA-E2-A14W-01	18	62	22
TCGA-E2-A14X-01	5	4	28
TCGA-E2-A14Y-01	8	34	8
TCGA-E2-A14Z-01	24	53	18
TCGA-E2-A150-01	8	29	54
TCGA-E2-A152-01	46	119	6
TCGA-E2-A153-01	7	2	17
TCGA-E2-A154-01	4	20	34
TCGA-E2-A155-01	14	32	35
TCGA-E2-A156-01	5	12	8
TCGA-E2-A158-01	2	61	34
TCGA-E2-A159-01	45	153	3
TCGA-E2-A15A-01	6	27	29
TCGA-E2-A15C-01	7	8	35
TCGA-E2-A15D-01	1	3	30
TCGA-E2-A15E-01	2	18	20
TCGA-E2-A15F-01	7	1	20
TCGA-E2-A15G-01	19	22	32
TCGA-E2-A15H-01	6	3	24
TCGA-E2-A15I-01	8	10	25
TCGA-E2-A15J-01	2	5	15
TCGA-E2-A15K-01	13	10	30
TCGA-E2-A15L-01	2	8	24
TCGA-E2-A15M-01	19	52	37
TCGA-E2-A15O-01	5	8	21
TCGA-E2-A15P-01	8	1	19
TCGA-E2-A15R-01	14	6	27
TCGA-E2-A15S-01	12	34	22
TCGA-E2-A15T-01	6	9	25
TCGA-E2-A1AZ-01	12	52	15
TCGA-E2-A1B0-01	14	13	33
TCGA-E2-A1B1-01	20	36	10
TCGA-E2-A1B4-01	11	16	15
TCGA-E2-A1B5-01	13	19	14
TCGA-E2-A1B6-01	1	27	28
TCGA-E2-A1BC-01	3	17	21
TCGA-E2-A1BD-01	2	10	31
TCGA-E2-A1IE-01	3	8	19
TCGA-E2-A1IF-01	2	7	15
TCGA-E2-A1IG-01	19	11	27
TCGA-E2-A1IH-01	17	51	17
TCGA-E2-A1II-01	0	9	25
TCGA-E2-A1IJ-01	1	3	14
TCGA-E2-A1IK-01	3	5	9
TCGA-E2-A1IL-01	8	3	20
TCGA-E2-A1IN-01	51	192	5
TCGA-E2-A1IO-01	2	2	12
TCGA-E2-A1IU-01	9	11	11
TCGA-E2-A1L6-01	8	5	15
TCGA-E2-A1L7-01	6	50	25
TCGA-E2-A1L8-01	9	14	15
TCGA-E2-A1L9-01	5	8	15
TCGA-E2-A1LA-01	11	59	37
TCGA-E2-A1LB-01	11	35	9
TCGA-E2-A1LG-01	48	171	0
TCGA-E2-A1LH-01	22	176	33
TCGA-E2-A1LI-01	5	28	4
TCGA-E2-A1LK-01	4	0	50
TCGA-E2-A1LL-01	2	29	30
TCGA-E2-A2P6-01	66	96	24
TCGA-E2-A56Z-01	15	3	42
TCGA-E2-A570-01	12	0	18
TCGA-E2-A572-01	0	9	20
TCGA-E2-A573-01	4	29	39
TCGA-E2-A574-01	46	72	38
TCGA-E2-A576-01	14	9	47
TCGA-E2-A9RU-01	19	26	62
TCGA-E9-A1N3-01	0	19	12
TCGA-E9-A1N4-01	6	16	12
TCGA-E9-A1N5-01	4	25	10
TCGA-E9-A1N8-01	4	24	8
TCGA-E9-A1N9-01	7	26	33
TCGA-E9-A1NA-01	23	70	24
TCGA-E9-A1NE-01	8	35	19
TCGA-E9-A1NF-01	27	21	13
TCGA-E9-A1NG-01	3	6	12
TCGA-E9-A1NH-01	3	11	23
TCGA-E9-A1QZ-01	1	10	12
TCGA-E9-A1R0-01	9	5	21
TCGA-E9-A1R2-01	4	47	15
TCGA-E9-A1R3-01	5	6	14
TCGA-E9-A1R4-01	39	102	12
TCGA-E9-A1R5-01	9	14	28
TCGA-E9-A1R6-01	4	8	24
TCGA-E9-A1R7-01	15	27	21
TCGA-E9-A1RA-01	9	6	10
TCGA-E9-A1RB-01	2	13	23
TCGA-E9-A1RC-01	7	8	40
TCGA-E9-A1RD-01	5	8	10
TCGA-E9-A1RE-01	10	5	51
TCGA-E9-A1RF-01	16	93	61
TCGA-E9-A1RG-01	7	20	14
TCGA-E9-A1RH-01	21	47	43
TCGA-E9-A1RI-01	8	9	12
TCGA-E9-A226-01	19	46	14
TCGA-E9-A227-01	4	12	3
TCGA-E9-A228-01	8	15	29
TCGA-E9-A229-01	2	12	16
TCGA-E9-A22A-01	4	22	10
TCGA-E9-A22B-01	18	21	37
TCGA-E9-A22D-01	7	3	30
TCGA-E9-A22E-01	18	98	28
TCGA-E9-A22G-01	10	76	31
TCGA-E9-A22H-01	5	0	21
TCGA-E9-A243-01	11	56	22
TCGA-E9-A244-01	3	58	60
TCGA-E9-A245-01	3	14	6
TCGA-E9-A247-01	1	0	46
TCGA-E9-A248-01	4	6	18
TCGA-E9-A249-01	0	5	20
TCGA-E9-A24A-01	2	7	13
TCGA-E9-A295-01	0	49	60
TCGA-E9-A2JS-01	10	16	63
TCGA-E9-A2JT-01	4	24	0
TCGA-E9-A3HO-01	14	45	13
TCGA-E9-A3QA-01	10	48	4
TCGA-E9-A3X8-01	10	14	13
TCGA-E9-A54Y-01	14	21	23
TCGA-E9-A5FK-01	7	11	21
TCGA-E9-A5FL-01	12	85	36
TCGA-E9-A5UO-01	2	13	23
TCGA-E9-A6HE-01	4	1	17
TCGA-EW-A1IW-01	32	76	19
TCGA-EW-A1IX-01	9	33	0
TCGA-EW-A1IY-01	20	13	5
TCGA-EW-A1IZ-01	30	21	384
TCGA-EW-A1J1-01	2	5	16
TCGA-EW-A1J3-01	9	6	15
TCGA-EW-A1J5-01	157	383	0
TCGA-EW-A1J6-01	3	20	21
TCGA-EW-A1OV-01	47	91	2
TCGA-EW-A1OX-01	2	11	8
TCGA-EW-A1OZ-01	15	17	44
TCGA-EW-A1P0-01	2	14	12
TCGA-EW-A1P1-01	0	1	2
TCGA-EW-A1P3-01	8	6	14
TCGA-EW-A1P4-01	3	40	34
TCGA-EW-A1P5-01	0	2	18
TCGA-EW-A1P6-01	5	4	17
TCGA-EW-A1P7-01	1	11	7
TCGA-EW-A1P8-01	10	8	21
TCGA-EW-A1PA-01	12	13	16
TCGA-EW-A1PB-01	27	151	4
TCGA-EW-A1PD-01	23	60	10
TCGA-EW-A1PE-01	9	11	18
TCGA-EW-A1PG-01	3	0	8
TCGA-EW-A1PH-01	13	15	34
TCGA-EW-A2FR-01	13	24	17
TCGA-EW-A2FS-01	7	10	28
TCGA-EW-A2FV-01	11	7	14
TCGA-EW-A2FW-01	3	4	19
TCGA-EW-A423-01	22	27	39
TCGA-EW-A6S9-01	5	7	19
TCGA-EW-A6SA-01	26	45	52
TCGA-EW-A6SB-01	14	23	44
TCGA-EW-A6SC-01	10	13	16
TCGA-EW-A6SD-01	13	39	16
TCGA-GI-A2C8-01	7	92	49
TCGA-GM-A2D9-01	205	440	0
TCGA-GM-A2DA-01	4	18	23
TCGA-GM-A2DB-01	13	65	50
TCGA-GM-A2DC-01	2	1	24
TCGA-GM-A2DD-01	9	27	32
TCGA-GM-A2DF-01	10	13	30
TCGA-GM-A2DH-01	32	184	16
TCGA-GM-A2DI-01	34	57	0
TCGA-GM-A2DK-01	6	12	19
TCGA-GM-A2DL-01	11	24	14
TCGA-GM-A2DM-01	5	15	7
TCGA-GM-A2DN-01	7	1	11
TCGA-GM-A2DO-01	65	153	2
TCGA-GM-A3NW-01	22	53	20
TCGA-GM-A3XL-01	16	104	24
TCGA-GM-A4E0-01	2	8	24
TCGA-GM-A5PV-01	13	20	14
TCGA-GM-A5PX-01	8	14	20
TCGA-HN-A2NL-01	10	51	30
TCGA-HN-A2OB-01	3	4	12
TCGA-JL-A3YX-01	11	21	17
TCGA-LD-A66U-01	4	6	34
TCGA-LD-A74U-01	128	220	4
TCGA-LD-A7W5-01	12	20	33
TCGA-LD-A7W6-01	8	9	29
TCGA-LD-A9QF-01	8	2	29
TCGA-LL-A440-01	2	0	4
TCGA-LL-A50Y-01	4	6	33
TCGA-LL-A5YL-01	32	36	25
TCGA-LL-A5YM-01	8	12	20
TCGA-LL-A5YN-01	12	4	27
TCGA-LL-A5YO-01	5	43	13
TCGA-LL-A5YP-01	22	63	20
TCGA-LL-A6FP-01	28	28	19
TCGA-LL-A6FQ-01	15	5	49
TCGA-LL-A6FR-01	9	12	42
TCGA-LL-A73Y-01	26	154	13
TCGA-LL-A73Z-01	5	11	32
TCGA-LL-A740-01	18	17	33
TCGA-LL-A7SZ-01	15	15	45
TCGA-LL-A7T0-01	8	20	49
TCGA-LL-A8F5-01	21	119	60
TCGA-LL-A9Q3-01	13	16	39
TCGA-OK-A5Q2-01	11	5	27
TCGA-OL-A5D6-01	15	15	27
TCGA-OL-A5D7-01	9	42	29
TCGA-OL-A5D8-01	5	7	27
TCGA-OL-A5DA-01	33	64	17
TCGA-OL-A5RU-01	12	1	33
TCGA-OL-A5RV-01	1	0	16
TCGA-OL-A5RW-01	38	202	13
TCGA-OL-A5RX-01	2	6	27
TCGA-OL-A5RY-01	0	3	10
TCGA-OL-A5RZ-01	23	52	77
TCGA-OL-A5S0-01	5	9	30
TCGA-OL-A66H-01	2	11	14
TCGA-OL-A66I-01	18	11	27
TCGA-OL-A66J-01	12	18	38
TCGA-OL-A66K-01	6	7	34
TCGA-OL-A66L-01	26	56	12
TCGA-OL-A66N-01	10	5	43
TCGA-OL-A66O-01	3	8	27
TCGA-OL-A66P-01	15	58	50
TCGA-OL-A6VO-01	5	6	27
TCGA-OL-A6VQ-01	21	45	16
TCGA-OL-A6VR-01	0	4	13
TCGA-OL-A97C-01	10	19	41
TCGA-PE-A5DC-01	22	79	53
TCGA-PE-A5DD-01	21	46	18
TCGA-PE-A5DE-01	256	433	0
TCGA-PL-A8LV-01	24	103	28
TCGA-PL-A8LX-01	5	9	35
TCGA-PL-A8LY-01	1	0	6
TCGA-PL-A8LZ-01	31	77	28
TCGA-S3-A6ZF-01	4	12	36
TCGA-S3-A6ZG-01	12	6	42
TCGA-S3-A6ZH-01	4	10	31
TCGA-S3-AA0Z-01	13	32	32
TCGA-S3-AA10-01	24	95	31
TCGA-S3-AA11-01	21	47	28
TCGA-S3-AA12-01	13	19	28
TCGA-S3-AA14-01	1	6	17
TCGA-S3-AA15-01	15	38	7
TCGA-S3-AA17-01	15	79	47
TCGA-UL-AAZ6-01	20	75	45
TCGA-UU-A93S-01	21	108	67
TCGA-V7-A7HQ-01	4	14	13
TCGA-W8-A86G-01	6	6	23
TCGA-WT-AB41-01	22	21	19
TCGA-WT-AB44-01	3	12	45
TCGA-XX-A899-01	25	27	8
TCGA-XX-A89A-01	64	192	9
TCGA-Z7-A8R5-01	0	1	33
TCGA-Z7-A8R6-01	33	51	23
TCGA-05-4244-01	4	205	51
TCGA-05-4249-01	28	301	56
TCGA-05-4250-01	49	330	55
TCGA-05-4382-01	68	1919	123
TCGA-05-4384-01	17	117	30
TCGA-05-4389-01	45	196	55
TCGA-05-4390-01	20	593	81
TCGA-05-4395-01	60	261	27
TCGA-05-4396-01	28	256	50
TCGA-05-4397-01	88	849	82
TCGA-05-4398-01	59	753	116
TCGA-05-4402-01	32	120	3
TCGA-05-4403-01	18	89	61
TCGA-05-4405-01	26	374	82
TCGA-05-4410-01	77	1171	100
TCGA-05-4415-01	9	209	32
TCGA-05-4417-01	0	303	49
TCGA-05-4418-01	40	252	42
TCGA-05-4420-01	19	300	52
TCGA-05-4422-01	16	29	9
TCGA-05-4424-01	53	775	73
TCGA-05-4425-01	5	2	46
TCGA-05-4426-01	4	22	29
TCGA-05-4427-01	53	1071	126
TCGA-05-4430-01	9	293	39
TCGA-05-4432-01	43	609	101
TCGA-05-4433-01	0	4	41
TCGA-05-4434-01	17	21	21
TCGA-05-5420-01	16	65	35
TCGA-05-5423-01	8	136	43
TCGA-05-5425-01	28	608	83
TCGA-05-5428-01	79	373	23
TCGA-05-5429-01	5	5	34
TCGA-05-5715-01	27	100	24
TCGA-35-3615-01	27	101	18
TCGA-35-4122-01	47	306	59
TCGA-35-4123-01	13	313	43
TCGA-35-5375-01	33	401	89
TCGA-38-4625-01	60	672	33
TCGA-38-4626-01	10	300	15
TCGA-38-4627-01	9	10	17
TCGA-38-4628-01	16	86	47
TCGA-38-4629-01	45	249	56
TCGA-38-4630-01	35	88	42
TCGA-38-4631-01	14	834	79
TCGA-38-4632-01	61	523	71
TCGA-38-6178-01	21	47	23
TCGA-38-7271-01	10	104	2
TCGA-38-A44F-01	4	4	10
TCGA-44-2655-01	12	198	18
TCGA-44-2656-01	28	900	130
TCGA-44-2657-01	24	433	65
TCGA-44-2659-01	11	427	70
TCGA-44-2661-01	10	23	17
TCGA-44-2662-01	53	212	3
TCGA-44-2665-01	9	28	24
TCGA-44-2666-01	7	15	21
TCGA-44-2668-01	33	382	28
TCGA-44-3396-01	40	167	38
TCGA-44-3398-01	20	197	31
TCGA-44-3917-01	26	217	31
TCGA-44-3918-01	29	1070	82
TCGA-44-3919-01	16	41	12
TCGA-44-4112-01	50	503	56
TCGA-44-5643-01	32	88	42
TCGA-44-5644-01	23	1015	133
TCGA-44-5645-01	6	11	27
TCGA-44-6144-01	17	224	43
TCGA-44-6145-01	4	355	33
TCGA-44-6146-01	14	6	27
TCGA-44-6147-01	16	126	19
TCGA-44-6148-01	2	1	5
TCGA-44-6774-01	4	337	29
TCGA-44-6775-01	14	50	22
TCGA-44-6776-01	12	206	33
TCGA-44-6777-01	75	358	46
TCGA-44-6778-01	13	406	68
TCGA-44-6779-01	12	71	42
TCGA-44-7659-01	13	150	20
TCGA-44-7660-01	19	367	83
TCGA-44-7661-01	27	291	24
TCGA-44-7662-01	54	600	61
TCGA-44-7667-01	18	467	94
TCGA-44-7669-01	28	453	80
TCGA-44-7670-01	89	1158	87
TCGA-44-7671-01	26	218	47
TCGA-44-7672-01	17	161	19
TCGA-44-8117-01	11	808	111
TCGA-44-8119-01	24	608	141
TCGA-44-8120-01	16	654	75
TCGA-44-A479-01	11	321	45
TCGA-44-A47A-01	38	200	33
